ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1BVN,54,-53.85,3015.15,663.1,-514.06,-881.52,513.2,964.37,-3.55,-67.95,-140.8,-3.43,20.1
1BVN,50,-70.18,3566.44,837.12,-1059.49,-1020.92,1071.35,1065.74,-3.91,-103.62,-126.03,4.66,18.53
1BVN,112,-93.97,9913.93,1002.36,-1100.26,-1081.81,1084.19,1101.84,-6.8,-180.41,-116.87,-1.08,12.47
1BVN,67,-60.09,4577.72,818.97,-694.59,-867.46,738.34,914.69,-4.59,-100.06,-120.08,-12.25,20.02
1BVN,69,-62.63,2902.32,770.61,-1006.8,-1152.43,995.09,995.69,-6.39,-97.86,-127.37,6.71,15.66
1BVN,90,-67.07,6047.74,608.64,-763.28,-852.62,764.11,899.67,-2.03,-103.04,-144.43,-3.29,19.74
1BVN,38,-47.41,1758.3,694.42,-603.51,-867.11,591.15,879.04,-2.6,-53.49,-133.92,-4.81,19.2
1BVN,38,-54.64,1546.89,585.53,-747.67,-607.15,765.75,642.62,-5.01,-79.29,-120.04,0.23,22.38
1BVN,73,-90.32,7479.15,1021.31,-1107.72,-1078.44,1066.73,1086.47,-6.47,-126.76,-131.68,-9.08,4.77
1BVN,40,-43.44,2519.82,653.13,-459.56,-886.74,450.44,769.06,-2.31,-59.05,-133.17,-3.51,12.74
1BVN,75,-66.76,6893.76,691.73,-1069.02,-973.01,1000.63,1038.8,-7.33,-135.86,-124.9,-5.32,20.22
1BVN,28,-38.98,1289.2,614.66,-389.65,-769.9,351.15,745.93,-1.37,-45.57,-133.72,-6.62,7.42
1BVN,103,-105.8,6790.28,1340.92,-1315.38,-1230.16,1362.79,1265.31,-7.11,-174.09,-119.08,-3.45,11.1
1BVN,17,-53.42,1266.41,909.82,-648.41,-1112.19,625.33,1104.87,-2.76,-67.96,-121.68,0.32,13.6
1BVN,74,-61.79,5026.7,823.9,-904.97,-1013.46,876.91,928.73,-3.87,-88.95,-135.96,-6.52,9.77
1BVN,33,-54.5,2024.35,997.25,-452.1,-1235.84,478.79,1165.58,-3.77,-64.63,-129.82,-8.19,18.26
1BVN,40,-48.47,1621.42,733.84,-636.6,-1125.16,642.62,1021.48,-4.74,-75.8,-131.57,-8.25,18.12
1BVN,45,-42.12,1348.88,713.64,-805.39,-996.81,765.7,1028.12,-3.88,-66.29,-128.07,3.05,23.65
1BVN,45,-49.53,2871.59,687.5,-684.13,-955.74,689.51,962.35,-4.93,-77.58,-127.91,-3.19,15.96
1BVN,38,-71.03,2040.52,1060.02,-811.2,-1855.73,826.44,1734.43,-7.67,-110.14,-109.35,-2.18,15.34
1BVN,68,-62.64,4463.66,677.23,-913.84,-947.71,879.8,1049.91,-3.16,-99.62,-129.86,1.81,24.39
1BVN,117,-111.82,8830.24,1204.76,-1618.16,-1421.67,1649.41,1273.05,-12,-198.93,-114.56,-14.19,12.96
1BVN,103,-73.88,6629.03,719.76,-998.43,-1017.9,978.05,1005.59,-3.23,-121.38,-136.87,-0.84,14.7
1BVN,94,-98.33,6309.8,877.86,-1731.18,-989.12,1720.98,1039.34,-13.85,-179.59,-119.65,-2.93,24.23
1BVN,31,-50.22,1709.82,908.82,-512.34,-963.79,533.58,931.61,-5.2,-69.34,-138.43,-11.18,12.03
1BVN,70,-69.3,4936.31,807.73,-1037.24,-1092.32,991.72,953.26,-3.83,-113.05,-121.54,4.25,18.64
1BVN,60,-66.2,2669.7,662.89,-698.07,-1097.52,679.41,1020.5,-2.99,-78.33,-141.55,-0.7,15.44
1BVN,88,-75.48,5167.46,710.27,-1327.63,-1139.21,1279.18,1248.24,-7.71,-126.09,-134.57,-0.5,19.17
1BVN,59,-62.9,3223.28,898.3,-957.99,-1056.39,931.9,1016.76,-5.19,-96.31,-124.18,-9.31,12.59
1BVN,33,-60.55,768.94,933.48,-783.35,-1288.59,783.72,1214.14,-2.78,-83.88,-122.52,-4.93,23.84
1CGI,61,-89.84,2780.13,503.68,-1126.19,-755.86,1101.76,1414.64,-5.63,-124.6,-156.65,-8.77,2.41
1CGI,63,-90.2,2333.18,494.7,-1185.47,-772.11,1126.12,1473.02,-7.54,-119.77,-157.11,-7.84,2.38
1CGI,66,-84.63,2721.77,506.16,-1112.66,-755.08,1092.57,1410.89,-5.22,-115.21,-156.32,-7.1,2.49
1CGI,61,-73.14,2286.97,468.55,-928.58,-774.8,900.78,1424.9,-5.61,-99.1,-160.22,-8.64,2.43
1CGI,105,-119.37,6908.09,542.03,-1581.69,-839.33,1546.72,1490.53,-10.34,-188.7,-155.48,-12.23,2.36
1CGI,63,-73.75,2308.69,472.15,-916.58,-780.43,858.21,1439.94,-3.68,-99.4,-157.98,-6.23,2.24
1CGI,82,-101.63,3526.95,518.06,-1300.14,-793.45,1267.12,1483.62,-5.24,-137.97,-155.95,-9.76,2.28
1CGI,75,-98.38,3783.26,506.03,-1269.34,-794.42,1259.27,1460.89,-7.81,-132.43,-157.54,-11,2.45
1CGI,55,-85.38,3164.21,475.05,-1063.28,-754.97,1029.75,1485.86,-8.57,-115.57,-156.07,-5.57,2.39
1CGI,74,-91.53,2008.98,505.18,-1147.72,-776.57,1131.94,1498.73,-3.19,-125.34,-155.21,-6.36,2.19
1CGI,75,-77.8,2998.14,467.73,-1029.63,-796.43,965.04,1486.36,-5.64,-114.17,-157.85,-5.52,2.33
1CGI,45,-74.3,2023.07,459.16,-922.37,-734.41,873.52,1453.29,-5.22,-101.31,-154.3,-3.01,2.22
1CGI,64,-91.54,3098.34,505.11,-1156.85,-755.57,1144.52,1442.92,-9.47,-125,-154.85,-6.7,2.28
1CGI,105,-116.6,6279.69,527.56,-1509.97,-845.59,1491.31,1523.13,-10.87,-164.34,-157.65,-11.45,2.4
1CGI,61,-82.7,2825.97,462.01,-1147.65,-750.53,1097.19,1473.46,-12.17,-115.68,-159.27,-5.55,2.47
1CGI,94,-92.85,5582.64,478.24,-1105.06,-719.47,1061.39,1505.4,-6.74,-147.06,-150.63,-7.37,2.42
1CGI,128,-133.7,7021.99,563.22,-1671.43,-875.83,1693.49,1536.13,-14.94,-197.64,-154.3,-13.21,2.45
1CGI,108,-121.03,6196.95,530.02,-1503.63,-859.63,1500.76,1553.12,-10.02,-176.65,-155.04,-10.33,2.26
1CGI,110,-114.87,6889.01,557.19,-1530.21,-829.23,1536.09,1469.91,-11.3,-166.28,-155.74,-13.52,2.46
1CGI,141,-129.55,7478.65,548.21,-1690.85,-897.13,1674.56,1584.27,-9.68,-269.47,-157.1,-11.46,2.47
1CGI,114,-110.45,5704.56,522.24,-1401.61,-766.65,1403.54,1522.13,-10.54,-172.09,-152.98,-11.07,2.5
1CGI,86,-100.84,4704.5,494.09,-1276.07,-732.17,1239.94,1488.86,-7,-150.49,-150.68,-8.2,2.4
1CGI,86,-94.26,3538.96,497.2,-1267.54,-795.03,1220.33,1550.9,-8.22,-137.51,-156.44,-6.64,2.25
1CGI,80,-89.71,3239.63,477.3,-1137.81,-761.01,1143.4,1509.49,-8.95,-125.78,-157.03,-5.03,2.21
1CGI,102,-99.03,5407.85,494.6,-1362.74,-795.93,1319.36,1553.81,-8.19,-145.87,-158.86,-6.23,2.26
1CGI,97,-100.62,6503.26,539.8,-1427.97,-788.29,1412.99,1429.45,-11.12,-172.11,-155.51,-10.2,2.43
1CGI,42,-57.49,2104.1,447.57,-572.41,-714.67,590.82,1479.94,-1.4,-78.57,-152.04,-1.71,2.49
1CGI,125,-95.75,7380.93,506.89,-1280.9,-821.03,1246.36,1561.3,-6.85,-156.16,-153.56,-8.83,2.49
1CGI,108,-111.69,7820.32,525.36,-1423.98,-836.69,1408.29,1573.88,-10.35,-183.01,-156.43,-7.58,2.15
1CGI,106,-96.93,5569.21,498.55,-1278.18,-805.05,1256.29,1584.21,-5.53,-156.79,-153.17,-6.59,2.15
1CGI,114,-92.28,6926.05,465.49,-1279.76,-782.17,1222.93,1584.17,-5.98,-158.99,-156.86,-5.12,2.19
1CGI,79,-76.77,6046.57,464.88,-904.93,-807.88,904.96,1458.2,-2.64,-111.29,-156.41,-3.96,2.45
1CGI,105,-104.32,8058.84,523.62,-1491.28,-796.75,1501.06,1447.35,-8.15,-171.45,-155.07,-11.32,2.39
1CGI,90,-92.92,6752.96,491.09,-1147.76,-781.05,1144.86,1541.72,-8.4,-151.3,-155.47,-5.09,2.08
1CGI,104,-76.7,5948.14,465.2,-928.64,-806.97,918.91,1478.86,-4.81,-124.66,-156.99,-2.94,2.47
1CGI,104,-94.91,5687.4,502.51,-1174.97,-787.38,1176.05,1540.91,-3.23,-146.96,-152.4,-6.3,2.12
1CGI,145,-104.44,9347.55,517.63,-1224.85,-816.3,1197.91,1591.4,-6.67,-169.74,-154.02,-7.73,2.31
1CGI,106,-88.31,9752.06,486.77,-1167.55,-739.38,1189.95,1403.42,-7.03,-156.85,-154.92,-12.72,2.36
1CGI,134,-101.25,11541.66,482.11,-1387.35,-771.36,1333.88,1577.12,-1.11,-200.31,-149.36,-11.6,2.47
1CGI,169,-120.18,13166.62,505.67,-1629.66,-830.55,1582.16,1664.46,-10.1,-229.08,-159.22,-11.24,2.46
1CGI,170,-118.02,14177.46,505.12,-1543.7,-762.58,1506.24,1554.49,-6.81,-261.58,-151.03,-17.68,2.43
1CGI,158,-129.23,14156.48,543.78,-1776.66,-824.97,1762.13,1581.05,-11.24,-235.57,-150.12,-12.93,2.38
1CGI,157,-114.49,13438.43,476.57,-1512.57,-781.38,1474.6,1598.5,-4.94,-209.97,-155.2,-11.51,2.44
1CGI,148,-106.62,14256.29,489.03,-1376.51,-776.78,1346.42,1600.69,-4.47,-221.42,-148.85,-13.31,2.39
1CGI,60,-74.91,3398.86,585.44,-1110.81,-870.64,1162.82,1581.23,-3.15,-145.35,-136.08,2.38,8.95
1CGI,136,-110.82,12213.55,537.68,-1365.46,-792.25,1391.54,1719.02,-8.42,-202.1,-150.64,-18.44,3.09
1CGI,41,-46.47,2101.5,296.42,-494.5,-601.18,470.29,1293.96,-3.5,-69.67,-138.52,-1.66,5.55
1CGI,59,-70.2,3478.19,438.2,-919.07,-1266.08,942.33,1841.92,-7.43,-102.79,-143.24,0.78,8.36
1CGI,33,-65.62,939.13,485.16,-814.35,-891.79,839.23,1620.76,-3.52,-91.5,-140.66,4.8,7.11
1CGI,28,-34.24,1299.9,336.95,-290.95,-752.92,249.55,1653.1,-2.09,-50.5,-143.36,-3.64,18.26
1CGI,58,-73.24,3160.44,533.36,-1008.39,-809.69,1027.75,1469.6,-8.9,-105.59,-148.51,-5.35,7.61
1CGI,88,-79.29,4619.76,550.32,-1148.23,-852.67,1184.56,1593.28,-5.79,-126.47,-140.49,-11.54,8.72
1CGI,82,-86.56,6331.87,408.78,-1219.62,-1112.39,1151.67,1823.21,-10.42,-152.21,-146.22,6.04,6.09
1CGI,15,-29.31,609.91,283.22,-196.9,-573.47,206.09,1469.64,0,-26.98,-155.76,-7.41,12.59
1CGI,38,-56.7,1861.62,300.25,-562.77,-780.89,560.28,2728.13,-1.88,-77.18,-140.56,5.77,11.21
1CGI,96,-78.34,7390.47,458.72,-1145.6,-762.17,1118.51,1427.16,-3.45,-148.52,-158.86,-4.14,9.15
1CGI,72,-72.75,4506,509.2,-950.31,-833.53,1002.01,1663.36,-5.73,-112.75,-152.57,-1.08,8.06
1CGI,63,-70.16,3141.75,485.24,-1029.35,-1052.25,1056.08,1700.05,-7.36,-110.93,-143.16,7.91,10.49
1CGI,42,-39.62,971.49,366.68,-482.36,-581.02,449.33,1426.34,-2.4,-60.18,-149.46,-5.02,4.18
1CGI,35,-50.13,1004.83,398.24,-423.31,-672.08,431.88,1220.51,-1.21,-60.81,-150.93,-16.38,18.46
1CGI,32,-42.87,1226.28,352.11,-601.16,-1040.2,560.82,1951.37,-2.32,-67.81,-130.82,3.12,9.2
1CGI,93,-84.43,7086.1,483.23,-1114.89,-1007.4,1136.4,1555.42,-3.46,-161.75,-155.72,-0.43,6.49
1CGI,47,-48.72,2918.62,297.47,-833.5,-996.61,723.47,1559.96,-6.41,-92.09,-147.53,3.84,8.78
1CGI,126,-132.19,7695.58,509.94,-2044.43,-926.19,2079.05,1367.37,-13.98,-214.77,-154.32,1.97,9.09
1CGI,42,-44.91,1033.01,411.3,-419.19,-681.63,441.5,1189.52,-3.7,-59.45,-152.06,-10.12,19.74
1CGI,62,-70.57,3786.47,442.71,-956.63,-832.52,986.26,1032.17,-2.81,-123.04,-146.01,-6.49,8.26
1CGI,75,-66.47,2453.67,392.42,-641.72,-592.04,640.73,1152.23,-2.07,-81.51,-152.02,-19.95,19.7
1CGI,28,-30.49,1389.01,327.99,-305.71,-654.57,294.44,1203.23,-1.95,-43.47,-143.63,-0.24,18.5
1CGI,124,-88.84,10171.36,488.37,-1237.4,-784.72,1242.43,1423.94,-6.43,-164.52,-145.01,-10.38,4.41
1CGI,90,-77.56,5793.14,453.94,-916.65,-856.45,886.14,1089.2,-6.24,-141.51,-146.32,-8.53,8.61
1CGI,85,-78.23,4619.11,382.87,-987.99,-721.64,995.66,2239.02,-3.37,-121.97,-144.73,-8.45,9.15
1CGI,54,-80.66,4411.01,489.04,-1310.19,-1251.58,1307.98,1472.93,-10.04,-142.67,-131.25,8.9,11.57
1CGI,79,-76.14,3968.05,478.6,-955.05,-954.26,989.68,1069.09,-3.57,-114.12,-144.59,-4.48,12.33
1CGI,55,-67.51,1654.36,335.76,-604.35,-685.65,583.89,1282.25,-6.08,-84.35,-152.26,-5.43,16.77
1CGI,13,-25.21,522.14,396.07,-147.14,-882.81,143.15,1045.73,0,-18.63,-156.08,-6.67,15.55
1CGI,85,-89.94,8128.89,453.04,-1512.62,-885.06,1477.07,1846.81,-10.28,-171.28,-130.81,5.04,18.59
1CGI,18,-27.98,297.64,304.45,-224.8,-571.13,225.34,1004.62,0,-35.2,-156.05,-4.17,18.08
1CGI,159,-122.67,10692.03,570.33,-1713.38,-813.31,1714.81,1659.9,-6.51,-228.84,-163.93,-21.2,5.38
1CGI,51,-45.2,2498.37,371.19,-598.95,-1026.58,599.34,1348.57,-3.89,-70.52,-146.01,-3.67,10.7
1CGI,26,-37,1502.4,329.6,-394.47,-575.2,364.56,1217.83,-1.6,-48.54,-143.82,-12.34,13.9
1CGI,103,-87.63,7744.54,477.39,-1370.21,-785.54,1379.31,1788.39,-11.44,-150.86,-160.36,0.84,4.85
1CGI,109,-84.57,4598.68,393.34,-1472.01,-643.96,1460.58,1158.58,-7.8,-150.93,-146.5,-20.13,7.59
1CGI,127,-112.67,8010.65,399.52,-1791.46,-873.19,1712.74,1840.23,-7.18,-198.01,-141.43,4.6,7.37
1CGI,32,-41.77,1118.18,384.31,-452.33,-607.77,464.24,1140.43,-1.63,-54.06,-149.46,-9.07,19.49
1CGI,10,-19.35,89.97,373.95,-214.84,-921.11,194.53,1072.49,-0.86,-22.09,-150.08,-4.12,13.02
1CGI,47,-47.91,2735.37,492.38,-650.53,-1022.26,654.01,1906.36,-5.06,-79.42,-139.51,-4.37,7.88
1CGI,37,-52.65,995.52,394.19,-516.18,-598.59,524.68,1073.35,-2.84,-61.78,-151.53,-12.14,18.67
1CGI,58,-62.38,2849.81,335.3,-754.04,-768.83,744.29,1393.89,-6.81,-97.68,-143.68,5.66,16.4
1CGI,53,-48.96,3001.03,288.98,-536.63,-576.41,557.9,1317.95,-3.38,-59.57,-147.71,-9.45,11.79
1CGI,56,-58.93,3557.47,481.23,-718.72,-769.01,746.63,1043.33,-3.35,-91.44,-143.45,0.03,8.06
1CGI,27,-48.05,878.73,403.48,-609.01,-834.75,603.21,1963.46,-3.65,-63.37,-143.82,0.42,17.28
1CGI,55,-56.84,2777.41,320,-558.12,-568.26,539.87,1346.97,-5.36,-68.63,-155.5,-8.98,8.87
1CGI,59,-60.69,3199.55,478.48,-643.08,-767.07,667.16,1038.94,-5.63,-101.39,-147.78,-4.91,8.6
1CGI,13,-29.89,437.18,255.31,-285.59,-522.86,279.57,1230.53,-0.92,-29.88,-148.8,-5.85,12.08
1CGI,23,-39.12,443.84,326.66,-363.87,-737.26,304.78,1007.56,-1.73,-38.71,-151.57,-4.94,15.96
1CGI,31,-52.69,778.18,339.73,-785.83,-972.96,737.34,2100,-2.32,-74.29,-141.24,4.46,9.3
1CGI,42,-66.23,2064.21,482.72,-877.23,-852.43,870.09,1533.43,-2.92,-92.83,-154.31,-5.82,7.82
1CGI,28,-39.21,1445.77,394.49,-382.51,-636.38,393.23,1232.03,0,-48.09,-150.08,-3.9,12.9
1CGI,67,-69.76,6151.39,436.98,-1136.91,-812.25,1069.73,1811.08,-7.64,-126.59,-145.64,3.07,6.7
1CGI,90,-67.98,8381.63,393.3,-864.24,-1116.22,812.84,1473.82,-4.91,-107.93,-153.81,0.13,8.23
1CGI,76,-71.17,6658.69,389.38,-980.85,-717.8,967.49,1493.66,-3.41,-119.13,-154.21,-12.07,16.79
1CGI,105,-95.89,6119.33,531.34,-1560.35,-1172.31,1556.05,1661.21,-8.3,-163.7,-149.26,3.62,8.49
1CGI,58,-63.48,3440.77,512.14,-826,-1134.04,864.28,1931.36,-0.54,-103.65,-151.48,-2.29,9.47
1CGI,65,-57.25,4630.1,391.83,-843.9,-889.91,820.92,1360.16,-1.63,-99.92,-151.64,0.58,8.24
1CGI,60,-70.22,3938.79,411.23,-1060.74,-1041.6,1021.69,1718.4,-9.33,-113.32,-151.99,9.34,6
1CGI,58,-75.22,4112.12,436.11,-1117.36,-990.21,1125.22,1919.27,-3.88,-128.58,-141.99,5.49,6.42
1CGI,73,-79.55,8691.54,443.08,-1199.32,-877.73,1222.68,1469.87,-8.17,-144.98,-156.63,1.75,8.92
1CGI,15,-40.62,139.54,413.41,-479.67,-608.54,499.78,1253.82,-2.18,-44.22,-147.36,-6.58,19.66
1CGI,67,-71.26,2784.03,537.47,-1131.5,-884.64,1180.63,1774.3,-3.95,-117.56,-149.7,4.31,6.34
1CGI,88,-81.7,6721.54,479.41,-1340.72,-1043.53,1355.13,1962.77,-5.69,-135.29,-142.53,-1.07,6.42
1CGI,110,-93.36,8564.11,489.18,-1732.74,-848.54,1675.99,1716.61,-7.51,-174.72,-134.94,-0.71,7.11
1CGI,102,-84.27,6423.93,472.16,-1118.33,-983.61,1130.67,1336.95,-5.71,-146.41,-148.32,-0.87,9.99
1CGI,61,-71.83,4607.18,511.11,-859.77,-632.27,931.4,1455.32,-0.42,-112.29,-137.84,-3.56,17.6
1CGI,49,-59.56,2621.92,588.85,-846.27,-1020.1,854.61,1657.15,-6.41,-94.81,-146.46,3.18,9.18
1CGI,28,-45.81,430.58,373.03,-509.97,-1002.57,466.89,1999.15,-1.36,-65.07,-136.34,3.04,14.76
1CGI,31,-45.09,1411.92,344.98,-448.37,-547.7,432.98,1008.9,-1.99,-53.7,-155.89,-9.94,19.4
1CGI,81,-83.14,5200.49,435.7,-1351.83,-929.17,1308.44,1511.23,-5.45,-147.09,-162.3,2.5,6.64
1CGI,1,-31.04,6.3,329.6,-244.3,-603,216.8,1344.89,-1.06,-29,-142.48,-7.73,14.34
1CGI,27,-39.96,872.32,236.76,-454.09,-744.29,423.5,1904.51,-1.66,-52.21,-143.75,-3.81,13.88
1CGI,80,-57.16,5555.96,343.97,-727.42,-555,773.25,1312.22,-5.18,-100.38,-145.37,-5.08,9.6
1CGI,37,-45.96,3109.02,379.61,-583.18,-727.36,558.78,1540.69,-2.32,-72.88,-151.51,-3.7,9.14
1CGI,36,-47.18,2378.05,384.97,-630.34,-698.01,608.4,1473.32,-3.74,-63.93,-147.38,-7.42,16.7
1CGI,16,-36.05,228.96,392.34,-340.7,-601,353.26,1172.31,-0.46,-40.81,-155.02,-11.04,17.14
1CGI,30,-43.37,1679.86,434.18,-460.15,-619.94,481.59,1124.9,-2.9,-56.91,-150.47,-10.68,19.79
1CGI,25,-45.61,876.47,327.12,-548.25,-621.4,488.14,1462.74,-2.97,-58.6,-140.84,-8.52,14.07
1CGI,23,-41.92,391.65,492.38,-605.11,-1120.08,599.55,1862.3,-6.59,-64.57,-132.97,2.24,9.37
1CGI,60,-68.09,2834.4,346.33,-949.69,-811.7,893.28,2356.69,-4.95,-108.7,-132.82,7.44,8.78
1CGI,113,-92.72,10025.48,523.83,-1538.7,-853.82,1568.19,1433.08,-8.33,-164.99,-148.37,-9.17,8.71
1CGI,18,-48.67,1024.81,466.26,-652.44,-1019.52,656.27,1925.38,-2.06,-72.98,-121.46,-0.01,11.53
1CGI,97,-86.36,9590.75,495.22,-1289.65,-958.02,1259.52,1436.76,-4.65,-149.03,-141.33,2.15,17.74
1CGI,60,-70.49,4595.63,452.2,-1037.22,-737.25,1059.78,1946.99,-8.29,-124.5,-136.08,-2.5,12.17
1CGI,42,-58.06,2012.5,406.08,-579.68,-775.17,543.05,1203.51,-2.88,-65.13,-150.18,-5.72,15.82
1CGI,62,-67.56,3063.22,424.79,-739.67,-705.47,753.96,1488.17,-5.04,-90.5,-140.6,-4.6,6.51
1CGI,71,-77.98,5826.34,476.91,-1046.64,-1002.65,1062.51,1961.94,-2.82,-144.18,-146.84,3.44,5.56
1CGI,38,-41.8,2110.59,359.42,-295.78,-785.82,332.39,1675.34,-2.51,-49.91,-153.9,-6.83,17.55
1CGI,65,-61.54,2526.95,440.87,-759.16,-823.25,756.67,1465.02,-5.25,-85.75,-158.16,-4.22,5.57
1CGI,43,-57.42,1337.86,428.69,-825.34,-702.77,814.65,1580.96,-5.52,-87.85,-152.28,1.3,6.03
1CGI,53,-62.32,1772.75,479.01,-857.47,-1038.38,868.29,1937.57,-7.12,-99.48,-140.02,3.38,16.64
1CGI,6,-23.09,80.8,327.57,-117.09,-641.69,117.87,854.75,-1.97,-18.93,-158.38,-6.36,17.27
1CGI,58,-63.33,3355.54,415.32,-739.39,-776.54,722.25,1396.2,-4.25,-94.43,-156.46,-6.38,9.46
1CGI,14,-27.4,787.37,397.56,-171.44,-590.12,175.62,1064.75,0,-25.79,-144.61,-6.96,11.77
1CGI,53,-67.93,2966.36,439.22,-1046.65,-1022.19,944.31,1965.4,-6.35,-112.36,-135.8,5.52,9.71
1CGI,29,-42.92,1413.13,433.35,-610.69,-811.82,604,1596,-1.94,-69.47,-127.71,7.06,10.6
1CGI,93,-81.49,6029.5,427.3,-1364.79,-1046.8,1291.39,2226.26,-8.47,-142.82,-137.65,7.47,16.46
1CGI,58,-61.6,3079.66,495.35,-838.42,-1104.58,819.78,1938.32,-3.68,-94.62,-133.7,4.95,9.8
1CGI,119,-104.59,11556.92,487.9,-1460.26,-949.28,1469.4,1448.23,-11.39,-178.14,-152.3,5.74,9.3
1CGI,23,-48.52,443.07,430.88,-722.48,-667.91,764.26,1469.94,-4.88,-68.21,-149.93,-0.37,4.7
1CGI,33,-47.92,1807.81,359.72,-472.69,-834.45,469.91,1335.43,-0.76,-67.08,-141.91,-4.1,16.68
1CGI,30,-44.41,870.41,318.75,-484.69,-790.77,476.96,1188.4,-2.98,-59.62,-147.32,-3.1,10.61
1CGI,49,-51.68,3934.22,362.9,-556.18,-810.94,516.37,1490.5,-2.23,-86.42,-142.88,-4.09,16.07
1CGI,35,-55.26,1998.13,493.88,-479.33,-1210.24,490.77,1195.49,-1.51,-66.68,-133.53,-8.43,13.21
1CGI,34,-41.3,2101.65,391.39,-295.04,-563.22,328.14,1110.22,-2.06,-51.76,-152.83,-11.47,18.43
1CGI,60,-60.6,2749.28,364.89,-941.29,-739.37,908.62,2006.68,-4.91,-104.38,-132.56,4.31,7.27
1CGI,44,-46.34,2108.76,323.21,-387.66,-602.17,368.27,1120.66,-1.21,-61.36,-153.87,-6.47,18.24
1CGI,27,-57.03,1817.01,425.68,-699.5,-585.53,692.06,1150.72,-1.46,-81.56,-141.76,-8.33,18.57
1CGI,67,-60.12,3581.24,403.44,-802.14,-798.14,775.08,1136.31,-3.5,-91.84,-154.39,-6.15,8.71
1CGI,30,-53.82,764.44,504.02,-511.77,-1445.46,537.93,1302.14,0,-73.16,-133.47,2.92,12.3
1CGI,99,-79.54,7121.99,471.91,-1170.94,-771.31,1165.93,1668.55,-4.7,-118.89,-162.28,-10.01,7.08
1CGI,24,-45.2,902.31,440.29,-295.74,-691.48,342.74,1070.07,-0.62,-50.69,-152.81,-8.15,9.33
1CGI,32,-39.72,737.68,342.84,-376.11,-1010.49,330.76,1419.83,-0.6,-48.93,-143.49,2.85,14.2
1CGI,48,-53.03,2073.22,455.21,-764.33,-727.5,711.27,1619.26,-3.43,-84.08,-130.38,-2.07,9.46
1CGI,60,-57.54,3614.12,424.11,-631.45,-846.01,649.86,1919.73,-2.05,-96.43,-148.3,-14.73,15.74
1CGI,66,-72.83,4378.96,426.33,-1265.67,-1013.54,1198.17,2052.79,-9.69,-128.85,-142.15,0,7.1
1CGI,44,-50.96,1834.32,426.06,-602,-868.84,592.96,1796.03,-3.12,-71.78,-145,-3.47,11.02
1CGI,75,-78.1,6367.48,450.7,-1253.74,-1028.38,1218.88,1907.42,-9.54,-146.67,-140.68,-3.65,16.64
1CGI,54,-54.15,2632.09,500.28,-778.32,-778.66,751.55,1533.15,-4.25,-79.7,-142.52,2.2,8.3
1CGI,79,-77.2,4301.44,570.13,-1127.37,-827.33,1148.72,1671.43,-5.85,-115.57,-146.94,-0.99,8.42
1CGI,96,-82.78,4461.79,492.36,-1164.59,-973.4,1123.73,1591.82,-6.04,-136.59,-150.01,-1.34,8.89
1CGI,49,-43.9,3135.08,352.94,-527.03,-676.18,507.68,1335.56,-2.67,-63.96,-153.83,-4.89,9.45
1CGI,102,-93.56,7573.74,540.47,-1128.95,-882.38,1126.46,1705.07,-1.5,-156.8,-152.04,-7.16,8.35
1CGI,37,-61.92,1834.81,516.03,-911.31,-784.61,925.47,1669.25,-4.53,-90.32,-141.97,-5.33,18.65
1CGI,28,-42.41,1240.84,361.63,-460.22,-1061.39,393.88,1931.74,-3.75,-63.89,-135.68,-2.17,8.74
1CGI,27,-35.93,561.51,442.98,-401.83,-741.62,453.9,1380.69,-2.99,-52.16,-148.11,-5.73,9.92
1CGI,104,-92.58,7809.53,514.81,-978.07,-828.25,970.79,2134.31,-6.95,-154.25,-142.64,-13.05,8.32
1CGI,67,-83.61,4281.28,444.17,-1347.69,-1074.25,1336.97,1511.01,-6.72,-148.76,-142.18,3.92,10.7
1CGI,73,-70.58,5090.18,436.63,-923.88,-984.74,878.54,1642.66,-4.41,-111.41,-152.22,-5.21,10.04
1CGI,49,-56.01,2381.48,382.61,-702.56,-627.85,682.71,1171.34,-3.12,-72.69,-160.48,-12.06,5.68
1CGI,30,-37.85,1822.62,341.01,-219.34,-572.28,265.47,923.24,-0.88,-42.5,-150.45,-11.73,17.22
1CGI,54,-69.75,1250.74,505.27,-989.89,-814.98,1005.57,1737.46,-5.33,-106.57,-125.4,-8.88,10.5
1CGI,15,-29.88,315.2,331.49,-276.04,-688.06,279.13,1210.07,-1.78,-31.84,-153.15,-6.73,17.45
1CGI,13,-37.91,294.96,353.96,-391.54,-974.17,390.79,1042.13,-1.23,-42.39,-138.44,-3.39,16.44
1CGI,23,-47.98,503.88,443.55,-434.8,-896.17,429.79,1104.08,-4.73,-50.43,-148.14,1.89,14.02
1CGI,32,-53.04,2638.33,504.61,-707.21,-909.87,682.67,1648.39,-4.44,-87.11,-132.69,0.36,9.4
1CGI,73,-55.18,3907.88,362.15,-699.64,-1064.87,627.95,1942.7,-3.34,-93.86,-133.1,1.12,8.81
1CGI,58,-64.74,3847.47,473.95,-723.42,-700.76,739.78,1341.65,-4.22,-94.45,-142.57,-3.58,12.55
1CGI,62,-60.12,4031.28,455.54,-647.96,-653.04,728.7,1254.02,-2.64,-93.66,-154.48,-12.66,17.59
