ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1BJ1,128,-84.02,12122.87,985.29,-1058.6,-5194,1051.77,2163.53,-5.25,-160.53,-352.03,-9.6,7.42
1BJ1,22,-41.16,336.17,756.9,-385.05,-8155.84,358.81,1498.67,-1.98,-44.43,-347.91,-1.58,9.15
1BJ1,38,-57.83,1036.5,810.59,-620.64,-6266.84,603.63,1731.3,-3.39,-68.96,-339.15,-3.2,12.75
1BJ1,82,-69.63,6974.83,849.55,-751.78,-3572.66,736.97,1619.03,-5.41,-115.25,-341.84,-7.36,5.56
1BJ1,139,-125.66,7560.22,1001.92,-1295.86,-38333.97,1260.99,2325.63,-8.86,-265.31,-348.72,-17.55,12.48
1BJ1,92,-72.93,5965.89,760.39,-921.56,-6090.13,927.82,1628.73,-7.94,-104.54,-351.31,-15,8.82
1BJ1,71,-70.38,4430.53,981.99,-859.29,-4472.81,856.27,2037.82,-1.61,-103.96,-346.84,-0.06,8.11
1BJ1,46,-70.48,4770.44,1271.32,-722.03,-14605.94,717.16,2671.68,-2.97,-96.05,-325.6,4.58,15.23
1BJ1,79,-70.54,4616.63,1185.9,-882.99,-7895.24,914.43,2067.44,-1.09,-101.33,-337.9,-4.86,12.5
1BJ1,102,-85.9,5876.2,1051.56,-978.52,-6148.3,987.54,2678.92,-3.72,-122.07,-339.05,-10,7.05
1BJ1,25,-63.77,878.33,1274.33,-895.42,-4555.46,940.7,1899.61,-5.73,-86.86,-328.8,5.59,14.85
1BJ1,37,-41.32,1450.1,963.66,-506.19,-5915.14,521.19,1862.83,-2.85,-55.36,-346.1,-1.79,7.23
1BJ1,75,-75.02,4656.78,1077.71,-826.36,-3237.71,818.38,1813.58,-3.52,-102.01,-337.69,-6.07,9.13
1BJ1,58,-61.93,2773.67,1080.64,-833.99,-4093.07,867.4,1605.8,-3.06,-93.63,-346.06,4.94,7.79
1BJ1,28,-40.67,710.92,772.56,-365.43,-3596.07,368.5,1378.65,-2.57,-44.41,-349.87,-3.39,9.24
1BJ1,59,-93.64,2169.32,1643.89,-970.46,-6643.34,996.08,3362.18,-4.27,-121.03,-321.44,6.34,12.31
1BJ1,107,-98.51,10246.84,1174.17,-1143.76,-4426.9,1162.3,2232.33,-5.53,-167.1,-331.94,0.95,11.46
1BJ1,49,-77.7,2072.09,878.88,-1121.92,-6111.5,1120.38,1661.37,-9.06,-106.9,-352.95,1.42,2.63
1BJ1,75,-72.56,6089.47,1103.74,-828.4,-4172.9,843.52,2543.6,-5.62,-126.14,-345.69,-10.08,11.29
1BJ1,45,-52.14,1692.2,729.7,-637.61,-9126.27,608.96,1435.92,-5.36,-69.1,-352.79,-2.81,10.51
1BJ1,53,-61.88,2304.13,816.18,-519.35,-8866.31,552.96,1664.7,-1.93,-75.91,-342.66,-2.22,8.84
1BJ1,37,-46.7,2552.47,995.14,-567.01,-6096.29,570.63,2128.02,-0.92,-68.98,-347.7,-9.03,12.17
1BJ1,93,-73.07,7948.53,1041.73,-891.06,-6230.14,921.18,1904.93,-5.3,-152.07,-342,1.59,7.93
1BJ1,41,-42.08,1631.67,816.34,-623.02,-7318.34,614.33,1494.03,-3.75,-63.89,-347.66,1.83,7.63
1BJ1,36,-53.32,1016.15,1150.68,-526.45,-4754.36,555.92,1901.07,-8.75,-63.91,-343.3,-5.17,10.41
1BJ1,76,-66.71,4737.34,695.3,-858.2,-4075.3,828.73,1492.03,-5.52,-101.81,-356.63,0.02,6.48
1BJ1,117,-94.8,7188.61,1057.67,-1066.13,-4405.64,1075.02,1853.9,-4.64,-141.25,-345.05,-8.26,9.5
1BJ1,52,-60.27,3652.56,786.92,-586.5,-6831.12,590.56,1538.52,-3.4,-84.84,-348.61,3.41,10.44
1BJ1,79,-79.67,4352.47,998.27,-1134.87,-38134.78,1175.15,1872.48,-4.97,-121,-340.76,-2.09,12.41
1BJ1,75,-71.14,6525.15,1224.01,-663.23,-5632.73,698.34,1868.68,-3.52,-174.8,-342.48,-13.71,10.92
1BJ1,86,-82,5109.53,1096.17,-944.19,-5987.95,941.51,2671.38,-1.41,-122.7,-348.16,-9.69,7.61
1BJ1,74,-80.52,3709.12,1143.83,-780.83,-4124.24,781.65,1781.46,-5.56,-110.56,-335.86,0.22,6.62
1BJ1,74,-75.46,5527.8,983.3,-1032.28,-8830.11,946.95,2339.41,-4.61,-127.89,-330.84,-1.5,10.85
1BJ1,30,-59.57,1017.98,1030.22,-607.31,-8032.76,604.95,2184.09,-2.27,-71.95,-327.16,0.76,13.63
1BJ1,34,-57.84,2439.67,924.02,-543.17,-4519.49,559.34,1712.27,-2.57,-69.34,-352.07,-6.41,10.9
1BJ1,115,-106.35,8939.22,1330.16,-1630.46,-8082.73,1604.48,2038.91,-6.78,-182.26,-329.87,1.95,8.56
1BJ1,68,-73.46,2719.6,941.28,-810.44,-6107.05,871.18,2033.54,-8.78,-95.43,-353.71,-10.29,9.65
1BJ1,61,-60.23,3908.48,1036.84,-702.26,-6467.02,675.98,2444.93,-5.11,-102.61,-330,-0.87,8.88
1BJ1,47,-60.16,2668.1,1197.81,-616.09,-7331.56,630.3,1916.24,-6.66,-75.91,-361.53,-4.63,9.38
1BJ1,62,-59.1,3471.37,954.16,-734,-3559.43,761.93,1476.31,-6.96,-84.39,-337.31,-2.75,10.28
1BJ1,73,-98.05,4981.81,1131.29,-801.96,-5595.77,849.61,1832.86,-5.93,-129.98,-362.25,-15.38,10.33
1BJ1,98,-84.4,6943.43,1077.81,-925.92,-6171.81,939.47,2002.74,-4.93,-135.27,-337.42,4.24,12.73
1BJ1,93,-78.03,8503.74,1038.95,-706.42,-5765.64,785.8,1752.47,-2.64,-117.57,-351.63,-6.43,9.13
1BJ1,71,-71.68,6423.34,1087.9,-1012.1,-6376.9,1031.75,1921.66,-3.67,-118.11,-335.08,-1.29,13.3
1BJ1,93,-86.03,5641.08,873.25,-1052.59,-4442.59,1077.67,1740.34,-5.2,-137.08,-351.74,-6.36,5.46
1BJ1,56,-62.57,1337.42,849.25,-559.31,-4203.08,561.73,1602.9,-4.49,-83.4,-348.77,-7.44,11.66
1BJ1,51,-45.06,3048.67,1036.75,-570.4,-6759.78,578.62,1940.16,-7.79,-71.71,-346.53,-8.11,12.01
1BUH,35,-66.91,1359.51,418.92,-552.43,-2374.44,505.56,3129.79,-2.45,-75.47,-150.53,6.78,1.57
1BUH,29,-56.51,827.16,391.46,-424.22,-2261.33,375.2,2904.4,-2.91,-59.81,-156.44,2.26,1.54
1BUH,39,-57.33,1062.25,369.35,-469.73,-2300.7,413.59,2849.32,-1.08,-65.59,-156.16,2.28,2.05
1BUH,46,-71.29,1456.48,399,-583.07,-2379.69,533.73,3009.97,-2.28,-79.71,-152.84,4.24,1.82
1BUH,19,-52.67,279.65,387.36,-382.5,-2313.96,350.83,2935.46,-0.67,-56.52,-154.62,4.57,1.68
1BUH,22,-49.05,605.64,361.28,-395.12,-2319.41,331.82,2865.45,-1.91,-54.58,-156.25,4.53,2.38
1BUH,44,-59.63,1058.09,382.99,-465.06,-2132.5,422.51,2799.99,-1.07,-65.25,-155.55,0.7,1.02
1BUH,42,-65.25,2509.52,399.2,-518.03,-2426.84,500,2966.83,-1.26,-75.32,-155.78,2.62,2
1BUH,26,-44.59,378.43,353.26,-331.6,-2062.29,298.59,2703.64,-2.04,-47.91,-158.35,-0.8,1.39
1BUH,35,-63.48,818.68,409.02,-575.22,-2408.57,537.48,3097.56,-1.53,-74.8,-150.84,9.68,2.45
1BUH,16,-54.06,167.41,389.89,-451.95,-2335.66,441.73,2947.94,-3.25,-58.23,-153.43,6.62,2.47
1BUH,38,-60.94,1824.06,400.66,-427,-2455.23,391.37,3011.97,-3.38,-68.71,-155.91,4.04,2.11
1BUH,26,-57.33,1669.89,397.59,-459.76,-2445.2,447.9,2972.75,-3.42,-70.33,-153.01,6.73,2.39
1BUH,48,-60.44,3032.45,359.97,-543.24,-2130.19,491.52,2691.08,-4.07,-71.44,-158.6,-5.43,2.47
1BUH,48,-69.66,2341.2,408.18,-565.42,-2369.69,553.89,3013.74,-5.2,-87.34,-151.25,3.79,1.95
1BUH,31,-66.61,1166.17,418.41,-558.85,-2435.63,519.03,3118.04,-4.19,-76.45,-150.75,8.09,2.48
1BUH,57,-62.35,2079.8,373.11,-452.02,-2168.54,424.06,2814.22,-2.94,-73.27,-156.39,-2.17,1.17
1BUH,18,-42.48,269.21,347.65,-338.6,-2054.04,325.93,2584.79,-1.15,-43.91,-159.02,-1.58,2.19
1BUH,52,-53.16,2286.04,323.8,-520.93,-1988.48,443.69,2596.23,-0.49,-66.23,-155.7,-4.94,2.42
1BUH,24,-48.41,1670.44,358.86,-374.52,-2318.52,346.04,2797.67,-2.61,-58.07,-156.87,1.73,2.43
1BUH,33,-50.75,1349.15,366.47,-349.95,-2185.42,349.66,2748.52,-1.92,-53.35,-157.29,-1.12,1.49
1BUH,45,-56.61,1739.12,347.41,-439.48,-2158.67,396.51,2726.67,-1.48,-66.05,-160.31,-4.83,1.96
1BUH,43,-50.08,1148.49,364.01,-358.26,-2191.1,345.98,2765.59,-1.82,-59.79,-160.61,-3.61,1.64
1BUH,53,-66.95,3067.63,419.84,-521.3,-2513.26,509.06,3067.76,-1.79,-82.42,-156.03,4.16,2.02
1BUH,32,-49.36,862.02,348.99,-412.69,-2049.26,391.36,2676.7,-0.85,-54.77,-157.32,-2.56,1.61
1BUH,34,-58.81,1985.59,382.37,-487.01,-2364.1,480.24,2831.48,-3.11,-68.32,-157.77,1.25,2.37
1BUH,40,-54.7,2006.73,354.16,-427.79,-2176.43,433.65,2715.06,-1.89,-63.82,-159.67,-5.14,2.44
1BUH,27,-58.24,1021.12,417.57,-463.35,-2507.37,482.1,3048.44,-2.25,-68.49,-154.27,7.74,2.4
1BUH,29,-47.68,765.07,374.73,-362.89,-2152.64,361.85,2716.09,-3.07,-50.98,-155.82,-1.01,1.31
1BUH,53,-76.39,3537.15,430.83,-684.9,-2470.77,655.33,3231.39,-2.74,-94.79,-152.58,4.46,2.03
1BUH,39,-56.26,2271.29,391.21,-416.28,-2445.13,390.57,2912.63,-1.44,-69.02,-158.51,3.14,2.38
1BUH,37,-65.86,2226.46,428.84,-554.7,-2562.89,556.31,3098.47,-2.8,-80.43,-155.37,8.01,2.24
1BUH,40,-63.4,1600.89,431.93,-616.2,-2491.03,633.05,3118.31,-3.53,-81.71,-155.07,8.33,2.47
1BUH,14,-41.69,291.06,359.26,-277.75,-2003.61,279.66,2676.87,-2.25,-38.08,-152.52,-0.08,1.89
1BUH,39,-55.79,1834.88,374.6,-340.35,-2103.95,350.49,2915.09,-0.59,-59.24,-151.27,-0.3,1.84
1BUH,45,-52.98,1977.51,336.48,-460.62,-2071.88,421.56,2638.38,-2.45,-62.05,-156.04,-3.57,1.97
1BUH,62,-86.03,2446.12,442.22,-832.03,-2438.58,816.94,3108.74,-5.34,-103.6,-150.04,7.44,2.5
1BUH,37,-59.37,2700.53,383.62,-406.64,-2380.75,382.23,2923,-1.1,-69.27,-155.02,3.34,2.12
1BUH,38,-39.74,957.37,362.27,-308.91,-2243.64,291.95,2768.26,-3.83,-47.35,-163.54,-1.17,2.29
1BUH,41,-47,1555.69,329.41,-376.78,-1993.94,336.83,2629.15,-2.51,-51.13,-154,-1.95,2.05
1BUH,45,-53.24,1794.33,364.05,-400.55,-2213.32,413.45,2753.42,-4.12,-57.29,-158.69,-2.48,1.99
1BUH,17,-31.42,366.02,317.44,-209.89,-1960.2,166.01,2579.74,-0.83,-30.79,-157.65,-0.76,2.25
1BUH,20,-38.96,491.77,354.11,-297.34,-1963.53,277.13,2608.19,-1.45,-37.47,-151.42,-0.98,2.18
1BUH,31,-51.58,1009.51,380.35,-332.38,-2034.06,337.66,2776.71,-0.9,-49.9,-149.62,2.41,1.28
1BUH,47,-62.87,2899.16,383.86,-446.79,-2237.56,428.37,2933.34,-2,-72.56,-156.4,-0.01,1.33
1BUH,46,-51.55,1921.51,343.07,-420.78,-2128.52,375.42,2693.75,-0.96,-60.16,-158.29,-2.94,1.59
1BUH,64,-63.81,1981.32,385.43,-550.89,-2143.3,540.03,2784.85,-1.4,-75.36,-153.32,-1.74,1.22
1BUH,20,-42.11,1448.93,346.08,-283.42,-2155.11,285.85,2604.55,-0.63,-48.83,-161.76,-3.26,2.48
1BUH,41,-60.64,2450.52,401.7,-533.31,-2396.63,514.4,3008.93,-3.67,-82.39,-152.4,6.29,2.36
1BUH,53,-57.27,2820.36,338.58,-572.91,-1960.26,530.53,2614.55,-2.07,-66.52,-154.2,-4.15,2.48
1BUH,42,-57.01,2160.85,377.41,-381.13,-2131.69,366.26,2888.63,-2.1,-70.69,-155.91,-0.83,1.06
1BUH,46,-65.13,2456.56,441.96,-573.19,-2608.98,603.16,3203.23,-2.1,-82.19,-157.5,8.73,2.34
1BUH,38,-47.31,1787.28,352.59,-386.76,-2067.64,366.43,2729.17,-3.08,-51.27,-153.78,-1.44,2.33
1BUH,26,-54.97,1464.69,405.67,-450.36,-2356.15,425.72,3122.04,-3.14,-67.15,-151.94,8.02,2.4
1BUH,19,-39.83,856.95,362.11,-219.14,-2033.13,237.07,2793.13,-0.56,-39.04,-154.98,0.49,2.2
1BUH,42,-61.69,1541.33,383.17,-434.83,-2148.38,463.44,2834.96,-2.5,-63.28,-152.92,-0.04,1.11
1BUH,44,-55.74,2218.93,354.49,-452.4,-2129.18,449.42,2715.28,-2.24,-63.5,-158.59,-4.44,1.97
1BUH,31,-46.06,781.01,363.11,-362.27,-2037.69,360.63,2674.41,-0.93,-46.39,-151.76,-1.55,2.23
1BUH,32,-46.08,1067.09,371.18,-307.85,-2175,296.92,2808.5,-2.19,-52.82,-161.41,-0.73,1.45
1BUH,50,-53.56,2058.97,362.75,-422.34,-2149.65,418.12,2718.98,-1.93,-65.16,-161.63,-3.9,2
1BUH,67,-58.94,2368.51,360.16,-478.72,-2259.32,467.25,2810.23,-1.23,-71.18,-160.56,-4.24,2.21
1BUH,42,-58.94,2499.27,387.74,-494.16,-2205.03,528.15,2790.67,-1.85,-68.26,-157.91,-2.92,2.49
1BUH,23,-37.55,736.79,331.78,-298,-2039.75,279.66,2710.04,-0.99,-36.94,-158.03,-2.58,2.46
1BUH,50,-65.5,3053.12,372.91,-572.49,-2099.17,556.59,2783.87,-4.33,-78.04,-154.8,-1.15,1.54
1BUH,33,-47.85,1369.08,344.83,-385.96,-2069.32,369.15,2663.44,-2.88,-52.95,-155.14,-2.32,1.6
1BUH,39,-49.35,2275.89,365.1,-311.3,-2220.6,301.52,2753.23,-2.98,-58.64,-161.21,-2.51,1.86
1BUH,34,-59.89,1730.53,393.49,-391.22,-2119.18,420.32,2867.27,-1.5,-60.58,-149.01,2.25,1.4
1BUH,53,-56.28,2619.07,351.98,-451.89,-2140.97,443.95,2682.67,-3.49,-71.12,-160.14,-5.65,2.27
1BUH,28,-41.63,960.43,357.26,-287.87,-2060.68,284.02,2778.6,-1.45,-39.77,-153.81,-1.51,2.06
1BUH,32,-41.69,1399.07,366.28,-242.12,-2173.62,248.61,2841.47,0,-45.66,-156.98,-0.17,1.62
1BUH,43,-66.38,4150.91,400.24,-474.07,-2226.74,446.56,2967.5,-3.57,-77.25,-151.48,3.17,1.45
1BUH,49,-65.27,2255.23,428.59,-670.28,-2473.77,648.71,3244.01,-3.24,-88.23,-152.65,10.54,2.27
1BUH,38,-61.97,2031.72,419.86,-466.64,-2433.28,490.88,3046.47,-3.03,-70.58,-155.82,5.3,1.67
1BUH,33,-53.69,4060.84,368.21,-377.64,-2170.52,381.43,2755.85,-3.82,-62.77,-160.03,-3.84,2.1
1BUH,38,-53.34,2183.75,359.11,-437.76,-2131.14,431.11,2704.24,-2,-59.45,-156.47,-2.62,1.71
1BUH,36,-45.23,2992.22,335.75,-281.41,-2042.09,267.69,2718.98,-1.44,-48.75,-157.39,-1.42,2.25
1BUH,25,-47.64,746.33,392.08,-400.51,-2124.29,410.11,2892.4,-2.01,-52.79,-150.01,3.73,2.41
1BUH,32,-66.37,2412.88,426.25,-594.19,-2291.78,596.62,3025.56,-4.01,-79.05,-152.5,9.35,2.39
1BUH,52,-65.19,3338.57,362.72,-620.04,-2046.52,612.37,2699.2,-3.2,-73.54,-156.69,-4.41,2.45
1BUH,41,-52.68,2780.1,355.33,-488.82,-2057.68,474.83,2678.73,-1.54,-61.07,-154.45,-2.74,2
1BUH,56,-71.69,3927.13,412.54,-623.53,-2416.13,606.86,3138.87,-4.22,-140.93,-151.81,3.52,2.02
1BUH,37,-61.89,3189.61,377.47,-486.75,-2161.75,515.95,2744.48,-3.01,-68,-157.86,-4.15,2.3
1BUH,29,-53.88,1635.51,418.95,-552.45,-2354.64,574.69,3071.73,-4.28,-68.73,-156.45,8.24,2.37
1BUH,59,-78.99,4286.08,424.31,-679.97,-2467.86,676.96,3157.9,-4.56,-96.83,-151.09,4.64,1.81
1BUH,22,-39.95,606.36,377.14,-251.14,-2029.56,277.44,2728.57,-0.63,-37.29,-151.88,-1.38,2.15
1BUH,29,-50.59,1936.95,375.41,-293.25,-1997.72,311.74,2809.04,-1,-56.3,-149.46,1.63,1.84
1BUH,47,-47.83,3138.6,320.68,-383.44,-1931.63,347.62,2616.65,-3.21,-60.08,-157.01,-3.5,2.22
1BUH,57,-76.79,3691.93,450.81,-747.78,-2533.06,762.61,3353.54,-5.94,-101.35,-153.25,6.34,2.18
1BUH,40,-54.35,3477.45,374.92,-454.75,-2186.59,451.91,2820.76,-4.41,-65.11,-159.39,-2.22,2.43
1BUH,33,-54.43,2443.07,375.31,-329.62,-2028.64,358.34,2979.19,0,-62.17,-149.49,1.75,2.18
1BUH,78,-66.51,3904.95,380.59,-557.47,-2189.94,556.53,2859.12,-5.24,-80.06,-153.57,-3.16,1.62
1BUH,67,-70.92,3926.46,394.75,-492.74,-2133.82,484.66,2998.42,-4.99,-88,-149.32,-0.15,1
1BUH,64,-74.62,4730.31,405.11,-592.97,-2506.16,594.44,2993.9,-5.09,-104.75,-154.37,2.57,2.46
1BUH,49,-60.44,2570.99,410.69,-482.5,-2263.02,501.03,2947.77,-2.48,-71.96,-152,2.82,1.22
1BUH,53,-75.21,4884.31,434.2,-614.48,-2539.88,631.21,3140.63,-5.2,-96.86,-156.28,3.83,2.03
1BUH,47,-69.47,5129.56,423.66,-634.05,-2391.9,634.44,3167.74,-2.02,-94.09,-150.06,5.69,1.6
1BUH,51,-57.9,3062.65,385.43,-368.56,-2209.15,399.73,2972.83,-1.9,-69.37,-156.65,-0.75,1.63
1BUH,42,-68.32,4282.96,400.08,-485.09,-2337.84,478.31,2975.47,-4.59,-85.16,-152.43,4.23,2.02
1BUH,68,-84.85,4965.48,449.68,-744.67,-2533.41,772.55,3309.06,-4.26,-104.68,-152.31,5.35,1.88
1BUH,50,-57.83,2906.76,381.98,-380.91,-2179.38,398.32,2920.06,0,-75.18,-155.15,-1.31,1.3
1BUH,44,-47.47,2974.16,376.08,-277.51,-2252.8,311.78,2767.61,-2.19,-57.63,-163.08,-3.46,2.33
1BUH,53,-53.12,2788,378.38,-381.99,-2296.54,417.41,2837.08,-1.56,-65.38,-159.81,-3.05,1.89
1BUH,51,-62.41,1901.47,394.66,-498.02,-2150.21,510.04,2825.12,-4.93,-69.68,-152.63,-0.16,1.04
1BUH,48,-60.37,4694.81,350.86,-541.2,-2005.42,541.94,2663.65,-5.22,-75.05,-156.79,-3.13,2.5
1BUH,67,-78.45,5411.27,429.12,-611.33,-2481.78,632.35,3056.33,-3.15,-94.08,-157.54,0.62,1.89
1BUH,53,-64.25,3490.36,404.5,-481.73,-2287.35,509.73,2946.7,-3.72,-76.07,-155.76,-0.54,1.23
1BUH,66,-70.85,5473.67,384.9,-499.36,-2105.3,472.2,3065.99,-0.46,-87.75,-145.73,0.45,1.96
1BUH,62,-70.07,3175.06,421.37,-845.44,-2358.01,852.43,3086.47,-5.38,-100.02,-150.46,9.64,2.25
1BUH,78,-80.26,4964.74,414.3,-595.72,-2252.44,601.83,3087.64,-7.65,-97.57,-148.73,0.7,1.05
1BUH,81,-64.12,5245.77,358.17,-576.53,-2078,536.96,2707.81,-2.34,-84.76,-152.33,-3.63,1.64
1BUH,63,-70.14,5057.38,389.97,-609.82,-2150.02,580.61,2798.45,-5.89,-81.49,-151.04,-2.59,1.46
1BUH,49,-64.4,4500.99,370.2,-601.41,-2124.43,608.07,2802.19,-4.07,-81.26,-156.07,-1.96,2.35
1BUH,30,-48.55,1332.12,393.97,-415.07,-2102.14,442.02,2774.8,-1.6,-52.21,-149.82,0.77,2.4
1BUH,44,-62.7,4975.9,407.46,-564.73,-2321.67,542.84,3133.38,-4.84,-84.46,-152.28,5.1,1.76
1BUH,39,-61.55,4962.76,420.56,-566.88,-2342.39,578.01,3195.55,-2.49,-95.65,-148.69,8.76,1.6
1BUH,39,-44.96,2713.46,383.76,-271.52,-2407.15,277.67,2876.51,-0.93,-58.09,-161.3,3.29,2.49
1BUH,67,-57.48,4011.29,361.94,-420.62,-2249.85,423.82,2760.66,-3.25,-86.19,-161.87,-5.16,2.12
1BUH,56,-71.24,3073.2,423.3,-661.33,-2248.68,687.14,3122.77,-3.89,-99.05,-145.74,8.18,1.99
1BUH,38,-56.74,4141.14,363.66,-440.58,-2069.34,470.17,2679.28,-3.84,-63.89,-156.8,-4.47,2.15
1BUH,62,-67.18,5509.23,402.96,-519.74,-2347.77,533.15,3056.22,-5.05,-86.57,-155.96,-0.51,1.59
1BUH,48,-68.79,5251.34,442.68,-699.15,-2481.34,732.22,3279.59,-2.87,-98.21,-152.03,9.86,2
1BUH,51,-52.73,3750.53,374.64,-367.63,-2271.68,394.53,2816.9,-1.48,-73.47,-161.64,-3.11,1.97
1BUH,68,-78.36,4501.7,437.13,-788.49,-2403.57,804.62,3339.77,-4.51,-106.2,-150.26,11.42,2.21
1BUH,48,-62.43,5500.85,391.65,-446.55,-2121.56,417.57,2985.56,-3.1,-83.17,-149.79,1.98,1.24
1BUH,48,-71.62,5110.89,431.61,-732,-2400.57,783.87,3336.42,-4.44,-99.38,-147.95,11.03,1.8
1BUH,83,-82.46,8843.05,422.71,-780.81,-2429.56,734.53,3199.45,-8.75,-120.82,-149.17,5.72,1.89
1BUH,64,-69.44,7051.45,404.76,-597.79,-2204.89,627.86,2858.31,-6,-92.57,-152.84,-3.76,1.54
1BUH,51,-63.62,4675.91,410.76,-599.07,-2157.04,596.08,2859.7,-3.75,-91.56,-147.31,2.34,1.57
1BUH,72,-71.42,10904.41,414.85,-691.63,-2309.37,667.59,3199.8,-5.88,-123.16,-151.59,7.07,1.93
1BUH,51,-55.91,2728.15,433.76,-608.39,-2300.26,629.91,3314.41,-4.25,-78.41,-160.19,-3.93,18.28
1BUH,28,-35.03,746.66,269.53,-231.42,-1483.17,240.46,2316.12,-1.41,-42.35,-156.21,-6.88,13.16
1BUH,46,-39.86,3721.73,301.09,-335.55,-1959.66,288.77,2599.32,-1.11,-67.73,-149.83,-3.45,12.73
1BUH,38,-52.29,1376.38,388.19,-551.21,-2522.29,508.66,3025.11,-0.6,-72.54,-152.87,8.28,3.57
1BUH,34,-67.4,1071.68,356.77,-797.36,-2686.71,831.09,4496.06,-2.72,-90.91,-136.77,6.63,17.06
1BUH,43,-72.54,3448.21,411.15,-969.9,-2197.36,1008.58,3367.22,-4.15,-115.91,-144.38,19.98,20.48
1BUH,51,-61.61,1816.39,324.5,-947.39,-2020.68,983.29,3553.87,-6.72,-91.27,-152.63,-0.6,16.99
1BUH,60,-58.28,3848.69,217.47,-833.68,-2091.61,757.12,3578.99,-4.22,-83.8,-144.92,3.98,12.36
1BUH,60,-42.9,2941.21,226.26,-588.76,-1479.8,530.73,2670.03,-3.6,-66.63,-147.54,1.61,11.84
1BUH,60,-70.87,2442.44,454.13,-921.03,-1976.71,945.68,3703.83,-6.43,-106.24,-146.66,4.09,15.57
1BUH,68,-72.74,4457.85,399.32,-790.59,-2306.87,737.85,3537.31,-6.47,-120.55,-147.5,8.33,15.55
1BUH,30,-39.95,1056.62,388.57,-357.12,-1761.65,369.56,2631.79,-3.6,-53.31,-159.99,-5.71,17.37
1BUH,71,-66.88,6277.9,349.71,-880.37,-1958.06,830.76,2696.54,-10.43,-113.1,-150.69,-3.96,18.42
1BUH,15,-40.16,200.83,395.89,-395.56,-2558.29,352.69,3113.84,-3.39,-44.05,-159.8,-1.35,18.39
1BUH,42,-57.42,2146.17,326.32,-504.26,-1451.89,514.32,2567.51,-4.23,-81.01,-159.45,-4.35,18.78
1BUH,124,-82.51,6926.97,459.43,-994.71,-2792.43,984.93,4012.43,-5.76,-132.13,-163.6,-0.95,12.86
1BUH,71,-88.11,3295.15,479.23,-887.66,-3130.06,850.09,4131.16,-3.94,-113.96,-156.98,1.79,14.9
1BUH,106,-78.35,11481.39,411.65,-1084.02,-2162.44,1039.49,2900.76,-4.96,-156.24,-142.53,5.91,13.92
1BUH,54,-67,2551.22,370.36,-723.86,-1996.28,677.42,2598.56,-5.87,-91.84,-143.84,-2.6,7.02
1BUH,58,-54.56,4738.87,364.12,-849.6,-3040.88,788.77,3402.14,-4.77,-102.83,-159.69,5.6,15.42
1BUH,20,-42.47,297.42,278.06,-485.77,-1588.58,437.94,3288.68,-3.1,-53.44,-149.3,-2.83,17.55
1BUH,46,-58.68,912.31,455.41,-597.53,-2291.96,554.18,3079.22,-3.94,-76.34,-150.47,0.35,18.72
1BUH,35,-56,2653.88,305.78,-610.88,-1692.84,595.94,2446.08,-8.68,-76.32,-137.59,-2.69,13.48
1BUH,46,-64.03,1487.44,414.99,-550.08,-2081.3,551.67,2888.48,-2.44,-79.87,-154.95,-2.43,18.76
1BUH,29,-47.27,2062.61,311.98,-490.79,-1895.12,400.39,3100.95,-1.4,-56.56,-145.52,-2.95,8.11
1BUH,34,-39.74,2378.96,249.26,-576.81,-2010.12,557.19,2997.79,-2.65,-60.87,-147.96,4.58,9.88
1BUH,64,-78.41,2871.03,252.7,-1442.44,-2874.91,1355.82,4344.9,-8.53,-125.78,-146.17,20.5,11.41
1BUH,51,-58.45,2774.69,350.66,-633.2,-2192.47,565.64,3371.62,-5.64,-78.06,-139.12,-0.35,13.3
1BUH,32,-40.7,3216.17,223.4,-496.18,-3142.22,425.62,3260.52,-2.78,-69.82,-137.6,11.75,21.94
1BUH,78,-80.89,3257.5,409.19,-716.26,-2465.93,683.67,3413.08,-5.84,-106.25,-169.99,-4.55,15.05
1BUH,32,-36.98,867.09,352.62,-401.98,-2024.88,381.18,3177.86,-3.88,-44.46,-162.05,-0.33,17.12
1BUH,55,-47.27,2186.17,242.24,-582.28,-2069.83,531.3,3322.83,-4.93,-72.99,-148,3.12,14.59
1BUH,67,-71.79,4729.39,386.87,-891.76,-2179.33,868.71,3055.08,-7.29,-118.61,-149.54,5.45,12.73
1BUH,68,-55.24,5207.05,335.51,-613.82,-2297.21,595.24,2825.89,-5.01,-76.73,-165.67,-4.88,7.66
1BUH,32,-46.95,752.87,369.08,-436.15,-1806.99,417.21,2695.49,-1.98,-53.33,-157.11,-12.05,19.2
1BUH,51,-59.12,5394.21,216.9,-681.44,-3131.21,598.8,3260.09,-6.49,-87.61,-143.59,15.97,22.17
1BUH,20,-46.98,537.55,297,-736.01,-2855.79,678.54,3557.58,-3.66,-65.7,-150.1,16.14,10.11
1BUH,43,-49.67,2628.44,229,-495.69,-1300.92,520.57,2208.58,-2.49,-79.56,-148.43,-3.53,26.19
1BUH,97,-92.11,7728.09,480.51,-1067.69,-2423.31,1032.05,3421.68,-4.77,-146.44,-141.02,-4.06,13.31
