ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1AKJ,89,-124.89,4499.7,1660.19,-1889.05,-3867.11,1945.8,6570.94,-8.21,-205.57,-249.77,16.66,3.8
1AKJ,44,-69.49,3204.37,1407.41,-1092.98,-3470.12,1099.49,6012.78,-2.67,-109.24,-274.73,9.87,5.86
1AKJ,69,-67.22,6096.38,1355.34,-1176.39,-3306.6,1204.31,5223.06,-9.27,-144.26,-274.49,7.91,7.91
1AKJ,28,-51.79,897.23,1540.99,-893.8,-3862.15,868.57,6465.73,-2.06,-88.48,-271.54,12.81,3.7
1AKJ,48,-78.37,2133.29,1410.45,-1540.79,-3298.15,1561.66,5462.44,-6.26,-125.76,-280.47,19.27,4.18
1AKJ,35,-67.31,1519.61,1445.17,-979.44,-3400.47,986.8,5688.75,-5.31,-104.69,-263.73,10.14,4.8
1AKJ,49,-100.74,4587.84,1310.43,-1875.51,-3675.56,1795.87,6645.08,-12.22,-161.88,-266.05,20.79,5.76
1AKJ,35,-67.02,1303.96,1472.02,-1333.49,-3570.8,1339.73,6226.02,-6.73,-105.14,-274.47,19.18,4.63
1AKJ,59,-83.41,2086.8,1319.47,-1520.79,-3541.23,1553.97,7357.99,-6.09,-137.88,-269.6,19.31,7.17
1AKJ,45,-49.61,2074.17,1061.93,-940.17,-3253.83,876.92,5782.5,-5.29,-85.95,-273.5,7.49,7.95
1AKJ,67,-87.88,3005.94,1576.04,-1448.47,-4209.27,1449.63,7144.71,-5.31,-146.62,-262.01,29.55,5.66
1AKJ,44,-82.6,3495.36,1435.81,-1189.33,-3476.19,1190.38,5710.47,-4.34,-164.48,-270.52,9.27,7.57
1AKJ,50,-105.64,2817.26,1609.94,-1530.56,-3799.22,1569.78,6474.27,-6.16,-160.58,-257.29,17.21,3.86
1AKJ,37,-71.44,2312.67,1573.85,-1189.99,-3802.95,1194.54,6566.58,-3.7,-116.78,-259.24,17.87,2.93
1AKJ,42,-74.07,3859.57,1583.9,-1143.24,-3691.26,1203.73,6451.21,-6.02,-124.97,-257.73,16.05,3.5
1AKJ,46,-69.35,1505.81,1397.01,-1221.26,-4045.36,1190.62,6918.91,-8.71,-112.88,-263.53,19.15,3.88
1AKJ,24,-56.01,1061.82,1359.82,-1066.32,-3860.67,955.8,6564.92,-2.16,-90.55,-269.92,24.27,3.19
1AKJ,86,-97.08,3386.76,1564.59,-1665.84,-3633.14,1707.22,6025.92,-11.41,-161.81,-263.05,19.08,4.38
1AKJ,47,-61.38,2882.4,1270.4,-1207.75,-3199.16,1266.53,5381.52,-6.4,-116.76,-286.23,10.88,4
1AKJ,77,-92.83,4372.68,1457.79,-1362.75,-3505.42,1306.25,5911.11,-10.07,-154.58,-261.31,18.61,6.84
1AKJ,11,-43.51,201.33,1268.64,-810.05,-3147.33,804.5,5827.36,-3.3,-65.23,-274.25,10.71,5.9
1AKJ,49,-62.47,1859.8,1305.86,-1180.91,-3976.65,1162.56,6900.24,-4.35,-105.67,-266.76,14.95,4.65
1AKJ,21,-48.78,908.17,1277.78,-792.6,-3183.63,788.3,6138.61,-2.42,-78.61,-270.09,5.02,7.69
1AKJ,50,-55.79,2559.24,1263.37,-896.18,-3326.5,822.5,6755.93,-2.3,-96.59,-275.91,6.17,7.63
1AKJ,74,-88.04,3784.78,1467.46,-1554.24,-3399.81,1532.24,5698.99,-11.23,-152.75,-269.19,11.27,6.91
1AKJ,26,-48.62,4184.54,1342.85,-877.25,-3221.68,873.48,5186.6,-3.86,-292.96,-276.58,8.42,7.09
1AKJ,58,-100.31,3025.58,1492.87,-1863.78,-3452.2,1894.16,5713,-12.83,-157.75,-275.55,18.73,4.17
1AKJ,57,-94.75,3653.81,1404.28,-1787.32,-3866.75,1755.19,6864.13,-6.8,-157.52,-264.92,20.38,4.6
1AKJ,18,-55.02,708.39,1357.15,-783.4,-3246.97,776.93,5355.48,-2.55,-77.16,-269.92,12.3,5.49
1AKJ,66,-81.42,5079.16,1435.71,-1402.52,-3352.82,1469.09,5659.47,-5.6,-140.92,-269.17,11.33,7.53
1AKJ,42,-77.17,2851.37,1559.43,-1189.41,-3655.11,1222.61,6403.17,-6.18,-126.09,-258.85,18.97,4.07
1AKJ,45,-90.21,2595.8,1583.22,-1305.35,-3686.96,1304.74,6273.76,-7.54,-139.7,-253.91,15.35,3.86
1AKJ,94,-127.09,5757.98,1727.79,-2034.95,-3999.12,2061.02,6870.96,-10.59,-212.89,-254.36,15.89,3.23
1AKJ,35,-52.62,1561.87,1435.74,-847.61,-3814.62,832.56,6417.82,-2.15,-85.76,-274.98,8.23,2.75
1AKJ,11,-55.12,119.15,1517.06,-886.61,-3717.77,879.16,6398.74,-5.68,-80.8,-265.78,15.93,3.02
1AKJ,24,-62.61,759.8,1422.4,-922.45,-3399.01,989.71,5669.73,-2.7,-91.65,-271.95,8.49,6.36
1AKJ,46,-63.39,948.65,1235.64,-950.54,-3176.78,954.5,5298.11,-4.56,-97.3,-290.95,7.31,8.99
1AKJ,31,-59.44,2020.2,1341.48,-869.68,-3207.81,919.42,5279.2,-6.22,-98.01,-272.4,9.45,8.31
1AKJ,36,-69.13,962.11,1526.98,-1322.19,-3810.53,1258.2,6500.74,-5.79,-118.75,-263.93,17.77,3.88
1AKJ,100,-127.23,5787.93,1561.49,-2181,-3574.63,2199.2,6104.26,-8.86,-211.36,-259.37,19.64,5.96
1AKJ,32,-53.04,2619.61,1282.93,-912.27,-3208.27,903.06,5194.45,-5.69,-91.29,-273.34,11.14,8.65
1AKJ,49,-86.19,2125.39,1408.29,-1201.34,-3538.13,1232.56,6889.65,-4.07,-134.11,-269.61,16.43,8.78
1AKJ,53,-73.12,3160.01,1272.96,-1230.96,-3438.96,1216.24,7378.83,-5.76,-123.6,-271.17,9.84,7.12
1AKJ,45,-67.45,2002.51,1354.85,-1253.44,-3184.56,1291.79,5037.48,-9.86,-121.83,-280.3,6.03,7.08
1AKJ,39,-92.08,1132.23,1280.8,-1741.63,-3546.32,1687.43,6535.21,-11.07,-139.22,-267.08,19.06,6.36
1AKJ,21,-40.84,360.17,1156.29,-686.33,-2953.33,664.2,5221.9,-4.19,-67.32,-280.08,2.22,8.16
1AKJ,49,-74.91,2394.34,1408.02,-1374.7,-4007.13,1340.15,6676.76,-7.28,-125.31,-271.31,27.61,3.51
1AKJ,33,-77.44,2094.39,1570.65,-1360.72,-3895.07,1370.7,6452.91,-7.12,-121.75,-273.56,11.91,3.85
1AKJ,41,-101.41,2982.36,1600.53,-1573.34,-3821.97,1577.01,6549.32,-3.64,-156.74,-256.04,25.32,3.99
1AKJ,40,-43.41,1565.02,1197.1,-829.21,-3319.94,827.03,6940.76,-4.37,-78.49,-277.11,7.83,7.48
1AKJ,63,-86.15,4340.23,1422.74,-1462.35,-3288.18,1512.09,5622.14,-9.54,-141.92,-266.99,14.22,8.34
1AKJ,53,-69.74,3883.17,1317.93,-1325.21,-3242.12,1329.64,5379.56,-7.78,-115.61,-279.76,15.14,8.22
1AKJ,13,-58.18,337.65,1549.41,-797.86,-3931.65,840.47,6695.16,-1.21,-81.04,-281.7,13.97,6.49
1AKJ,15,-37.27,442.23,1095.56,-761.8,-3316.66,724.69,5864.63,0,-58.53,-273.14,10.84,7.58
1AKJ,35,-50.71,2326,1282.68,-730.12,-3280.5,716.87,6428.34,-4.33,-82.14,-279.37,9.84,7.27
1AKJ,39,-79.74,3475.83,1519.1,-1282.46,-3735.06,1250.28,6271.16,-5.78,-129.68,-267.43,17.7,3.9
1AKJ,46,-63.75,2895.99,1298.93,-1045.78,-3477.19,1012.63,7104.57,-3.06,-108.38,-270.86,13.76,6.43
1AKJ,39,-72.13,3447.75,1266.44,-1313.18,-3593.43,1318.05,6399.28,-4.85,-115.06,-269.8,17.17,5.85
1AKJ,68,-95.62,2827.09,1634.96,-1454.39,-3732.54,1496.45,6233.31,-6.84,-153.34,-258.77,9.79,3.41
1AKJ,28,-55.76,1422.21,1322.86,-962.55,-3956.93,934.19,6787.13,-4.92,-91.26,-272.78,21.91,2.81
1AKJ,53,-63.44,4541.87,1299.47,-992.26,-3377.03,948.83,6745.36,-3.74,-110.89,-272.44,7.53,7.92
1AKJ,33,-60.71,3342.48,1362.7,-1041.41,-4002.34,1008.47,6936.52,-2.39,-109.44,-263.65,22.5,2.79
1AKJ,72,-86.74,5136.12,1441.29,-1429.42,-3431.74,1447.94,5530.02,-11.16,-152.92,-272.82,7.72,7.52
1AKJ,31,-47.3,1846.62,1206.88,-952.06,-3437.01,923.63,5726.01,-4.37,-84.18,-282.74,5.34,8.33
1AKJ,63,-77.51,5967.01,1487.64,-1328.01,-3914.76,1320.6,6478.03,-4.65,-148.81,-271.79,8.15,3.2
1AKJ,40,-71.01,913.99,1410.81,-1225.98,-3328.75,1211.93,5481.1,-3.18,-112.9,-271.02,11.93,7.27
1AKJ,30,-80.39,2150.37,1672.15,-1137.47,-4293.36,1122.53,7204.67,-6.69,-121.03,-261.93,14.51,7.03
1AKJ,19,-51.32,874.45,1437.92,-812.29,-3793.29,864.41,6593.42,-1.45,-79.92,-273.01,18.09,2.73
1AKJ,16,-34.29,794.66,1024.83,-652.79,-3069.87,615.91,5452.41,-1.79,-55.41,-277.66,6.41,8.58
1AKJ,78,-71.76,4722.08,1363.46,-1273.17,-3186.54,1246.12,5130.66,-6.38,-136.48,-276.24,10.56,8.64
1AKJ,34,-80.95,1455.48,1305.31,-1497.53,-3652.65,1433.96,6526.54,-8.44,-126.45,-267.02,16.4,5.32
1AKJ,46,-77.48,3557.99,1557.91,-1414.42,-3918.08,1485.59,6822.42,-4.51,-139.19,-268.28,20.71,2.67
1AKJ,47,-88.63,1719.43,1548.11,-1592.51,-3528.22,1627.3,5930.82,-4.22,-140.07,-270.12,16.56,4.05
1AKJ,52,-98.55,2304.34,1564.07,-1462.98,-3812.44,1446.61,6427.25,-4.45,-153.17,-261.88,18.62,4.08
1AKJ,71,-110.49,3719.29,1539.59,-1851.12,-3977.77,1790.7,6638.74,-7.19,-179.91,-255.61,27.04,4.31
1AKJ,48,-63.27,974.96,1323.02,-1245.06,-3787.43,1171.02,6682.38,-4.98,-105.47,-273.05,18.39,4.33
1AKJ,18,-55.24,530.56,1378.03,-846.25,-3316.86,843.43,5503.09,-2.66,-80.49,-267.4,11.41,5.13
1AKJ,112,-123.37,6272.34,1689.47,-2212.29,-4222.74,2167,7114.99,-10.47,-208.18,-268.08,17.57,8.07
1AKJ,29,-44.87,1682.95,1063.81,-953.31,-3138.18,900.5,5635.69,-3.65,-75.54,-271.61,12.65,7.81
1AKJ,91,-106.48,6246.79,1631.22,-1972.63,-4058.33,1946.56,6919.06,-12.1,-199.43,-253.22,29.09,3.7
1AKJ,36,-51.12,1539.45,1341.94,-877.23,-3373.55,895.02,5879.98,-3.88,-80.8,-281.15,6.84,5.9
1AKJ,27,-57.67,1088.87,1416.37,-843.26,-3376.73,847,5681.83,-2.95,-86.27,-280.5,9.35,3.15
1AKJ,38,-56.52,2266.69,1481.25,-1082.1,-3696.47,1110.33,6577.19,-3.06,-99.56,-270.88,16.53,4.66
1AKJ,18,-44.34,1512.36,1202.57,-676.53,-3292.31,676.44,5611.07,-4.24,-67.7,-284.59,-0.99,8.87
1AKJ,34,-52.5,1191.86,1336.48,-1075.54,-3418.15,1049.79,6040.1,-6.56,-89.01,-286.65,12.88,6.71
1AKJ,48,-73.94,2401.29,1237.46,-1494.54,-3244.86,1392.1,5925.49,-5.54,-124.37,-271.13,16.79,7.28
1AKJ,31,-47.07,751.34,1200.06,-695.49,-2986.49,696,4822.79,-5.97,-77.28,-279.46,4.81,8.85
1AKJ,9,-39.57,703.03,1172.51,-578.85,-3176.97,551.61,6647.91,-1.89,-60.54,-275.82,5.9,7
1AKJ,28,-56.72,1141.93,1513.62,-1112.08,-3824.81,1092.79,6812.87,-5.61,-96.78,-274.06,16.47,5.32
1AKJ,24,-59.18,1332.98,1350.95,-988.96,-4000.9,945.96,6874.29,-3.4,-93.41,-264.88,20.69,2.87
1AKJ,33,-54.98,1503.14,1360.63,-887.87,-3085.27,870.87,5301.46,-3.41,-86.44,-274.73,8.59,5.49
1AKJ,35,-62.66,1704.24,1371.51,-1049.49,-3231.02,1069.53,5238.37,-4.45,-98.24,-274.3,12.45,6.95
1AKJ,46,-73.25,1799.04,1407.84,-1059.39,-3572.97,1049.18,6740.13,-5.47,-114.62,-273.54,13.33,7.37
1AKJ,72,-101.26,4668.63,1518.1,-1525.91,-3612.97,1504.45,5906.61,-8.7,-164.34,-257.86,23.43,6.42
1AKJ,29,-50.29,2370.23,1215.62,-922.79,-3571.06,867.98,5752.74,-4.62,-81.48,-277.57,2.24,8.79
1AKJ,32,-72.05,536.55,1267.38,-1342.59,-3445.86,1290.56,6188.95,-10.55,-108.85,-269.26,19.91,5.74
1AKJ,31,-51.62,1960.64,1502.28,-837.76,-3639.54,868.16,6238.2,-3.93,-85.84,-273.64,8.06,2.59
1AKJ,40,-72.46,2482.94,1585.99,-1057.22,-3712.16,1052.36,6265.39,-5.37,-114.27,-260.94,10.56,3.02
1AKJ,63,-88.57,4879.95,1423.27,-1521.29,-3385.93,1467.39,5455.6,-9.05,-148.57,-272.27,8.62,7.38
1AKJ,60,-100.95,3215.31,1566.2,-1591.04,-3641.82,1605.91,6075.46,-4.31,-158.27,-255.48,18.3,4.43
1AKJ,34,-60.76,1057.51,1378.7,-1068.49,-3410.9,1073.2,5890.07,-4.66,-98.66,-279.34,11.31,4.24
1AKJ,81,-82.89,4015.12,1408.85,-1655.54,-3242.8,1651.11,5302.75,-9.1,-159.47,-273.95,11.63,6
1AKJ,56,-69.52,5315.68,1363.57,-1399.7,-3480.92,1392.17,6082.61,-6.7,-126.54,-267.6,17.28,4.7
1AKJ,18,-25.41,184.73,1096.55,-395.7,-2766.74,355.4,5363.81,-1.84,-42.03,-289.38,-0.22,7.21
1AKJ,43,-88.85,1758.13,1470.49,-1639.88,-3360.95,1670.94,5680.4,-9.29,-129.78,-269.37,16.75,5.11
1AKJ,17,-62.46,454.25,1486.36,-1131.15,-3746.43,1097.27,6444.46,-6.88,-95.28,-259.49,19.77,3.39
1AKJ,21,-50.75,871.62,1332,-896.74,-3306.08,843.64,6263.04,-2.2,-79.03,-271.54,13.51,5.34
1AKJ,24,-51.93,1050.07,1277.39,-694.09,-3331.16,685.84,6869.25,-4.81,-78.48,-276.05,4.06,7.45
1AKJ,54,-68.49,3564.74,1438.39,-1303.5,-3941.58,1292.91,6514.06,-7.19,-119.32,-269.76,24.27,3.56
1AKJ,35,-63.86,1768.05,1337.34,-1135.83,-3124.6,1145.31,5093.98,-6.44,-97.27,-279.23,11.98,7.61
1AKJ,91,-98.43,5969.11,1505.76,-1733.08,-3495.73,1731.05,5804.73,-7.71,-169.26,-263.53,16.34,4.72
1AKJ,17,-37.85,901.08,1245.85,-701.46,-3219.5,693.3,5682.4,-2.79,-64.37,-277.35,13.8,4.76
1AKJ,82,-103.07,3224.66,1280.06,-1906.13,-3568.15,1850.6,6318.87,-8.77,-171.29,-264.35,16.9,7.01
1AKJ,53,-72.61,2170.96,1392.09,-1125.7,-3554.49,1123.62,5726.98,-10.03,-112.13,-273.13,14.69,8.91
1AKJ,11,-43.69,1502.82,1201.41,-694.62,-3538.19,663.43,6136.59,-5.21,-68.23,-287.07,16.7,8.19
1AKJ,32,-59.58,811.5,1378.72,-919.38,-3434.23,884.65,5811.01,-1.79,-86.9,-275.99,8.72,6.04
1AKJ,20,-37.95,979.15,1210.47,-528,-3151.05,493.04,6117.46,-3.53,-57.15,-285.44,6.73,8.25
1AKJ,34,-43.98,2619.45,1304.08,-734.53,-3287.72,725.79,6078.66,-2.3,-79.9,-274.53,10.32,5.34
1AKJ,59,-75.94,4185.49,1376.18,-1418.31,-3171.97,1448.48,5427.76,-11.71,-125.13,-274.36,14.1,6.66
1AKJ,118,-122.52,8813.58,1588.26,-2151.45,-3698.29,2170.59,6096.85,-13.71,-233.08,-254.96,15.7,5.26
1AKJ,25,-49.09,1164.32,1357.22,-704.73,-3256.89,752.81,5514.57,-1.72,-82.05,-272.79,7.47,7.43
1AKJ,61,-65.08,2921.47,1292.61,-1151.61,-2992.97,1200.96,4746.34,-11.7,-114.81,-283.25,3.35,8.1
1AKJ,98,-115.33,5252.43,1561.55,-1722.17,-4069.6,1707.14,7349.44,-7.73,-202.58,-251.26,12.15,2.56
1AKJ,37,-53.58,2724.47,1433.72,-868.33,-3555.41,849.52,5998.13,-2.13,-100.08,-272.99,14.92,3.79
1AKJ,51,-81.62,1568.41,1583.5,-1402.92,-3561.34,1433.62,6046.68,-7.45,-132.29,-268.05,8.85,3.12
1AKJ,76,-92.3,4221.26,1513.25,-1389.91,-4144.08,1376.68,7289.69,-3.73,-158.53,-253.98,14.78,2.51
1AKJ,48,-92.19,1300.31,1284.73,-1811.82,-3526.51,1760.31,6464.93,-8.68,-145.45,-267.94,19.57,6.28
1AKJ,96,-113.64,5927.24,1611.52,-2014.37,-3669.83,2015.54,6057.36,-8.94,-197.54,-257.17,12.8,4.32
1AKJ,71,-85.06,4215.28,1612.16,-1588.74,-4153.81,1580.06,6964.53,-8.11,-155.65,-260.47,22.95,3.23
1AKJ,76,-79.91,3482.27,1414.35,-1370.67,-3438.43,1354,5656.03,-4.35,-142.7,-264.55,12.54,5.67
1AKJ,73,-117.09,4125.33,1658.24,-1840.41,-3935.93,1864.33,6726.24,-8.92,-184.53,-257.13,22.65,3.4
1AKJ,25,-63.84,1246.53,1340.5,-1170.38,-3378.35,1235.44,5867.06,-7.29,-103.11,-266.63,13.74,5.2
1AKJ,41,-59.26,1200.59,1374.36,-1140.54,-3117.64,1189.77,5217.01,-4.01,-95.5,-278.84,16.67,4.99
1AKJ,66,-75.92,5467.48,1341.35,-1353.36,-3520.54,1333.13,7458.14,-7.07,-219.88,-273.78,8.14,7.78
1AKJ,52,-74.9,2383.59,1269.77,-1487.15,-3457.4,1407.6,6278.39,-5.96,-122.35,-270.54,19.49,5.83
1AKJ,39,-80.27,1151.71,1613.33,-1235.75,-3822.47,1306.23,6634.08,-5.52,-121.62,-263.02,14.88,2.73
1AKJ,32,-65.25,1363.24,1486.17,-948.67,-3525.66,943.91,6010.4,-5.85,-106.32,-264.26,16.84,4.88
1AKJ,36,-69.42,1505.73,1553.56,-1196.18,-3738.99,1203.51,6465.46,-6.92,-107.44,-267.23,18.34,4.03
1AKJ,38,-70.05,2267.75,1225.06,-1271.78,-4030.29,1180.68,7556.44,-5.59,-117.36,-267.54,21.81,8.98
1AKJ,62,-80.47,2328.06,1344.78,-1465.07,-3125.74,1484.63,4893.95,-12.18,-140.04,-280.02,7.91,7.07
1AKJ,44,-66.56,4382.57,1387.77,-1139.44,-3272.67,1175.44,5375.55,-5.71,-124.7,-272.1,8.63,7.75
1AKJ,61,-70.94,2403.02,1411.85,-1058.3,-3542.83,1044.29,6674.41,-6.4,-117.45,-275.61,10.78,7.35
1AVX,33,-62.19,1374.92,865.96,-565.53,-688.94,540.02,854.7,-4.21,-77.08,-136.36,-10.04,1.59
1AVX,44,-57.49,982.54,854.05,-619.55,-695.35,639.26,869.63,-6.08,-81.5,-135.77,-10.44,2.33
1AVX,62,-80.37,3237.57,914.53,-861.01,-726.5,851.36,907.14,-2.92,-113.95,-137.47,-14.03,1.2
1AVX,40,-66.93,1479.04,852.59,-633.74,-660.95,632.09,808.98,-6.47,-78.67,-140.43,-6.26,2.42
1AVX,31,-63.44,858.13,868.97,-641.57,-708.13,641.45,875.58,-4.87,-81.8,-136.07,-10.73,1.7
1AVX,59,-77.88,2289.38,889.53,-798.63,-715.53,768.63,863.2,-3.6,-106.5,-136.24,-10.89,2
1AVX,32,-57.03,1248.41,845.82,-561.03,-693.13,574.85,862.46,-5.51,-79.19,-136.33,-9.73,2.04
1AVX,66,-78.55,1988.94,901.21,-775.47,-713.04,813.12,883.54,-5.66,-105.33,-137.32,-13.22,1.73
1AVX,37,-64.22,1422.93,883.99,-662.83,-673.45,657.29,893.16,-3.7,-80.81,-151.36,-15.82,2.22
1AVX,45,-58.38,2699.26,869.74,-667.88,-702.63,651.47,884.2,-7.25,-87.58,-137.89,-10.37,1.8
1AVX,24,-59.93,1124.18,873.78,-529.4,-667.53,592.46,868.03,-2.5,-68.68,-152.52,-12.69,1.77
1AVX,43,-56.71,1337.66,875.07,-692.22,-697.61,700.24,886.89,-6.14,-85.26,-142.74,-11.52,1.52
1AVX,73,-80.03,4081.6,896.55,-786.83,-737.45,788.97,895.6,-3.96,-123.09,-135.48,-13.36,2.24
1AVX,49,-58.69,2107.47,874.91,-746.3,-702.26,755.82,887.5,-7.68,-92.02,-138.84,-10.93,2.12
1AVX,34,-58.49,1658.99,885.59,-573.84,-687.76,608.56,876.48,-2.1,-75.44,-138.11,-9.29,0.76
1AVX,19,-52.8,395.43,844.04,-511.99,-664.71,507.62,835.63,-1.77,-64.18,-138.53,-7.18,1.98
1AVX,51,-70.38,1167.16,868.81,-644.98,-700.64,640.64,859.37,-3.04,-93.58,-138.92,-12.19,2.33
1AVX,25,-59.12,684.22,850.37,-517.11,-698.13,525.8,855.24,-3.04,-72.67,-137.2,-9.22,2.22
1AVX,59,-82.28,3353.57,908.3,-756.57,-726.49,755.73,882.17,-4.91,-109.25,-135.54,-13.27,1.96
1AVX,75,-77.95,2768.47,925.41,-901.41,-740.37,932.48,922.18,-5.92,-122.37,-139.42,-16.15,1.58
1AVX,54,-68.78,3246.41,872.98,-844.78,-660.12,845.08,878.02,-4.58,-99.23,-147.52,-13.98,2.45
1AVX,74,-76.14,2121.29,923.45,-840.19,-730.92,878.11,927.76,-3.75,-114.99,-137.45,-15.69,2.45
1AVX,64,-76.88,2316.81,907.39,-723.04,-728.88,768.05,914.51,-3.5,-110.25,-137.79,-15.63,2.1
1AVX,68,-84.66,3435.61,943.69,-978.25,-751.55,1002.06,933.75,-6.71,-125.29,-138.42,-15.05,1.36
1AVX,63,-81.41,2290.74,912.81,-885.87,-740.19,894.32,914.36,-4.23,-115.81,-136.77,-14.33,1.84
1AVX,47,-76.72,1622.22,896.07,-812.97,-715.55,828.98,860.76,-3.7,-97.47,-136.93,-9.45,2
1AVX,33,-59.43,1988.24,876.76,-539.24,-689.08,570.53,875.72,-3.02,-77.69,-140.71,-10.58,0.94
1AVX,75,-75.94,1791.35,896.38,-808.63,-700.78,837.75,862.81,-5.22,-105.43,-137.21,-11.49,1.77
1AVX,42,-64.95,1651.7,855.4,-663.85,-683.45,659.3,835.14,-4.84,-83.28,-140,-7.74,2.47
1AVX,74,-79.62,3465.66,929.99,-876.03,-724.38,904.36,907.63,-5.7,-111.84,-136.82,-13.7,1.26
1AVX,27,-57.47,1197.06,878.65,-554.84,-687.8,588.33,879.23,-2.68,-73.69,-137.42,-9.55,1.43
1AVX,30,-49.11,830.15,860.68,-467.61,-692.11,487.44,894.92,-3.3,-65.79,-133.97,-8.07,2.19
1AVX,57,-78.9,3208.98,910.62,-903.21,-708.97,924.23,882.57,-6.16,-108.29,-137.08,-11.49,1.29
1AVX,67,-76.84,3527.25,924.14,-817.42,-738.74,881.49,933.23,-2.85,-117.86,-138.23,-15.06,1.73
1AVX,71,-79.48,3964.41,911.54,-788.96,-722.78,841.68,904.48,-4.34,-116.45,-137.15,-15.63,1.45
1AVX,63,-84.99,3895.87,943.99,-964.76,-753.65,994.17,951.75,-3.26,-125.72,-137.42,-15.61,1.57
1AVX,38,-58.49,2539.51,868.9,-560.25,-687.38,597.47,875.62,-3.34,-79.97,-139.5,-11.15,1.39
1AVX,49,-76.33,4596.76,943.31,-1045.41,-766.31,1041.97,999.24,-8.9,-123.85,-136.52,-13.22,1.51
1AVX,72,-85.06,4860.22,958.39,-1052.4,-760.48,1067.31,966.46,-6.97,-139.73,-139.7,-17.29,1.28
1AVX,37,-58.02,1548.42,875.09,-615.73,-676.42,608.77,856.32,-2.15,-76.26,-139.11,-7.69,0.94
1AVX,66,-75.43,4498.56,878,-822.72,-670.02,808.8,843.78,-5.05,-99.45,-138.83,-10.83,1.62
1AVX,66,-83.96,3061.16,926.98,-851.7,-744.18,890.89,933.93,-5.41,-117.79,-136.87,-15.15,2.02
1AVX,74,-73.59,4517.35,926.76,-911.96,-729.31,944.51,950.05,-6.78,-124.28,-134.46,-14.64,2.47
1AVX,19,-60.38,899.94,854.65,-480.66,-699.52,461.86,869.36,-5.15,-71.06,-137.34,-9.9,2.37
1AVX,69,-83.17,3673.68,902.24,-859.61,-678.18,897.75,873.46,-3.26,-112.84,-151.3,-17.16,2.39
1AVX,72,-85.99,5101.2,962.82,-1051.5,-759.1,1083.38,950.82,-8.38,-145.19,-141.87,-16.89,1.09
1AVX,41,-59.31,2032.19,882.39,-564.94,-672.48,580.02,894.17,-4.15,-70.24,-150.97,-14.46,2.43
1AVX,65,-77.19,3303.25,917.1,-922.58,-706.8,898.15,926.46,-5.05,-105.09,-140.28,-9.48,1.31
1AVX,84,-83.58,4638.18,925.01,-873.73,-711.1,883.3,921.18,-1.72,-136.94,-151.33,-18.84,2.33
1AVX,38,-54.1,2555.5,886.46,-631.43,-682.45,644.61,887.56,-2.73,-74.99,-145.24,-10.78,1.14
1AVX,44,-61.08,2650.24,877.17,-672.64,-667.85,729.26,855.93,-4.24,-81.87,-150.55,-11.87,1.5
1AVX,70,-80.69,3118.86,907.9,-862.74,-715.55,884.69,887.96,-5.74,-114.93,-138.47,-13.21,1.28
1AVX,39,-62.5,1889.5,891.8,-691.12,-689.32,706.76,925.51,-3.89,-80.84,-137.95,-7.52,1.39
1AVX,71,-77.95,2922.92,930,-941.73,-731.33,952.46,941.32,-8.69,-113.91,-138.23,-15.21,1.93
1AVX,80,-77.79,6141.18,943.67,-909.76,-747.52,964.35,951.47,-3.73,-130.53,-142.45,-16.04,1.55
1AVX,41,-53.85,1853.33,791.86,-474.64,-610.03,468.57,785.55,-2.43,-67.41,-143.15,-9.61,2.25
1AVX,68,-73.83,4133.84,921.5,-771.89,-735.46,810.31,943.96,-2.56,-116.14,-137.25,-14.34,1.99
1AVX,53,-68.99,3285.75,922.87,-957.51,-763.91,944.04,1015.08,-4.59,-99.03,-132.42,-9.69,1.72
1AVX,57,-70.81,2659.17,963.71,-984.97,-785.32,971.26,1073.72,-6.88,-109.42,-122.79,-6.68,2.2
1AVX,42,-73.43,2274.07,887.8,-960.84,-685.1,925.33,990.07,-4.93,-93.11,-134.93,-5.42,2.14
1AVX,77,-78.97,3720.15,943.62,-1120.66,-752.89,1085.93,962.49,-5.23,-129.31,-140.93,-10.77,1.09
1AVX,65,-74.59,4033.25,928.31,-744.7,-718.86,752.59,946.84,-3.06,-103.73,-150.37,-17.52,2.21
1AVX,79,-77.39,7419.43,948,-999.15,-748.85,1011.48,964.49,-3.08,-144.83,-143.98,-16.47,1.64
1AVX,57,-77.02,2109.7,894.3,-740.65,-723.71,746.5,893.75,-5.36,-104.94,-137.21,-13.69,2.39
1AVX,66,-83.2,2914.09,918.9,-918.7,-720.74,930.86,879.28,-4.24,-110.03,-137.29,-11.64,1.63
1AVX,41,-60.66,2445.26,895.51,-697.42,-702.67,703.1,905.91,-6.19,-86.94,-144.82,-12.69,1.3
1AVX,31,-60.48,799.88,865.5,-644.88,-655.56,674.34,850.76,-2.54,-72.52,-152.03,-12.46,2.02
1AVX,51,-68.56,3512.26,921.39,-718.93,-719.86,743.28,947.62,-4.19,-94.39,-147.89,-15.19,2.03
1AVX,52,-65.18,2726.74,888.09,-789,-669.87,800.98,886.3,-4.88,-91.7,-146.29,-13.4,1.82
1AVX,26,-54.8,977.43,858.94,-476.22,-677.26,479.87,859.11,-3.26,-69.09,-139.72,-9.02,2.06
