ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1BJ1,89,-89.55,7484.62,930.17,-917.08,-3247.54,929.99,1798.33,-6.65,-130.03,-361.46,-8.61,5.3
1BJ1,119,-88.68,7361.17,869.16,-915.58,-3601.44,878.54,1637.63,-5.94,-142.06,-345.47,-12.43,5.89
1BJ1,100,-85.45,8129.12,929.73,-1171.42,-3665.96,1165.21,1971.03,-2.82,-135.55,-346.46,-5.08,5.15
1BJ1,46,-51.98,2249.34,797.25,-425.77,-8315.9,435.98,1642.84,-4.65,-58.53,-345.63,-1.8,8.83
1BJ1,80,-102.13,6114.33,1368.24,-1182.25,-5626.03,1247.64,1882.3,-3.96,-167.3,-334.46,5.34,8.14
1BJ1,63,-80.61,3735.79,1164.84,-960.23,-7320.89,957.06,2127.82,-5.87,-108.48,-336.48,2.56,7.6
1BJ1,52,-57.29,4172.89,728.69,-571.8,-3189.9,591.63,1350.84,-3.99,-78.99,-351.37,-4.73,7.21
1BJ1,80,-71.6,7352.44,1026.1,-911.37,-3213.25,947.29,1688.67,-4.1,-133.41,-348.17,0.52,6.04
1BJ1,79,-71.82,4793.97,757.12,-873.23,-4685.68,868.59,1513.32,-8.96,-97.1,-358.36,-2.41,4.61
1BJ1,78,-72.4,4237.15,806.92,-902.73,-5461.16,918.81,1503.36,-2.88,-105.62,-353.55,5.11,3.44
1BJ1,18,-45.93,280.64,869.49,-624.64,-4602.54,652.3,1997.86,0,-61.2,-328.38,1.89,5.89
1BJ1,96,-76.65,3619.74,1052.83,-966.5,-5368.21,1028.67,2745.65,-5.15,-121.7,-334.4,-6.77,7.67
1BJ1,75,-70.69,4651.84,919.14,-939.43,-4063.02,894.31,2503.72,-1.7,-109.23,-322.5,-3.72,8.46
1BJ1,71,-78.52,4504.38,816.66,-964.58,-3062.06,973.04,1721.49,-8.08,-116.37,-356.35,3.65,3.73
1BJ1,33,-41.03,2342.89,727.62,-483.52,-8795.31,462.65,1421.72,-2.68,-53.57,-353.05,-3.24,8.58
1BJ1,151,-102.93,9040.23,1030.07,-1405.47,-5292.06,1404.1,2369.71,-6.68,-168.08,-343.89,-2.69,8.85
1BJ1,38,-49.8,869.37,806.22,-612.16,-5107.24,570.93,1785.06,-4.35,-58.84,-344.93,-3.03,8.25
1BJ1,63,-64.81,6538.46,862.48,-718.63,-18428.28,747.56,1634.46,-2.32,-99.51,-356.07,-2.55,8.64
1BJ1,116,-83.55,8976.63,987.63,-1232.84,-7903.95,1219,1678.6,-8.71,-139.9,-359.95,0.35,6.86
1BJ1,99,-91.13,8000.37,1339.9,-1110.07,-4245.56,1204.16,2079.42,-7.2,-153.58,-338.21,7.62,8.94
1BJ1,94,-73.03,6438.56,826.08,-781.1,-6757.43,800.49,1807.62,-5.7,-106.82,-356.6,-7.28,4.28
1BJ1,86,-80.6,6653.54,826.22,-911.7,-5635.24,951.41,1585.83,-2.56,-120.45,-347.3,2.37,4.76
1BJ1,41,-53.1,2546.12,752.24,-573.91,-3502.6,567.73,1451.61,-5.39,-72.71,-346.83,-1.65,8.74
1BJ1,77,-67.1,4723.49,898.61,-918.83,-3141.78,918.33,1659.62,-10.75,-101.36,-341.01,2.74,8.78
1BJ1,87,-76.75,4685.16,932.87,-835.53,-4399.59,841.23,1796.32,-4.94,-113.17,-344.69,-7.7,8.97
1BJ1,77,-76.92,6075.71,1053.72,-1060.15,-3442.99,1070.51,1734.06,-6.82,-134.87,-349.79,5.05,6.32
1BJ1,51,-65.41,2607.53,883.84,-616.26,-6682.22,649.71,1582.99,-3.37,-84.01,-335.34,-1.35,6.62
1BJ1,84,-70.87,6906.37,1158.83,-896.73,-6658.37,879.18,2057.01,-4.5,-111.19,-344.37,1.86,7.29
1BJ1,104,-93.62,5887.53,1055.96,-1208.56,-7368.82,1201.26,2426.3,-6.05,-138.89,-336.71,-5.1,8.98
1BJ1,113,-95.89,8761.79,880.76,-1312.33,-6022.19,1328.38,1592.52,-9.95,-155.32,-349.81,0.01,2.84
1BJ1,73,-55.47,5643.81,846.39,-656.09,-3309.26,664.36,1918.11,-4.61,-83.03,-345.32,-7.95,5.64
1BJ1,42,-56.43,3030.71,1180.47,-587.4,-3717.82,595.2,2142.68,-6.92,-74.67,-344.59,2.93,8.79
1BJ1,59,-67.88,7671.41,1021.15,-699.68,-6541.87,727.09,1713.67,-2.61,-119.75,-336.11,0.05,6.29
1BJ1,63,-65.42,3338.85,768.33,-820.92,-5385.3,810.56,1673.77,-4.25,-90.74,-355.14,-2.16,3.51
1BJ1,109,-105.06,12566.93,948.96,-1169.07,-6291.97,1200.85,1889.75,-5.83,-170.33,-361.12,-10.49,5.53
1BJ1,29,-43.95,297.05,748.26,-399.79,-8489.18,403.53,1490.55,-2.36,-47.95,-351.11,-2.65,8.75
1BJ1,87,-87.27,6833.95,974.46,-1173.58,-7180.37,1215.64,1733.67,-7.15,-139.32,-343.81,10.02,5.8
1BJ1,73,-86.34,5409.06,952.18,-868.4,-5680.61,865.74,2051.85,-6.17,-118.82,-344.01,-2.38,7.02
1BJ1,53,-46.93,2805.56,810.57,-396.91,-9073.63,403.94,1554.03,-2,-60.35,-347.6,-6.53,7.25
1BJ1,66,-73.74,4247.17,982.76,-871.48,-5514.93,819.04,2411.5,-5.04,-110.81,-339.07,-5.64,8.47
1BJ1,65,-57.35,2587.89,834.27,-839.47,-3182.58,848.77,1669.12,-3.73,-91.65,-333.76,-4.74,8.77
1BJ1,65,-63.5,2601.42,759.99,-724.69,-4975.22,697.86,1577.83,-3.44,-80.46,-355.38,-1.63,5.29
1BJ1,48,-80.87,2047.53,1056.3,-979.47,-8396.57,1000.08,2416.14,-4.06,-101.77,-346.57,1,8.73
1BJ1,49,-68.03,2899.97,955.46,-840.56,-9004.37,890.39,1704,-4.61,-94.1,-332.14,-1.04,6.18
1BJ1,50,-65.22,2135.93,1122.31,-1009.16,-4595.87,973.31,1779.41,-6.99,-97.56,-333.56,0.85,8.27
1BJ1,77,-72.06,3161.44,958.65,-969.76,-3433.37,966.4,2317.71,-6.52,-103.71,-344.02,-2.25,7.03
1BJ1,67,-69.6,3054.91,910.1,-687.43,-4638.54,723.29,1824.11,-2.95,-90.41,-349.51,-4.94,5.66
1BJ1,62,-61.73,5172.31,807.42,-802.33,-5782.12,794.96,1512.46,-3.92,-94.7,-349.19,1.48,2.72
1BJ1,108,-86.4,10630.24,862.26,-1149.31,-6511.16,1137.07,1810.73,-11.06,-144.08,-360.72,-3.53,2.88
1BJ1,120,-104.64,9101.28,997.14,-1079.96,-18747.81,1134.85,1752.86,-9.99,-176.83,-348.32,-7.65,8.09
1BJ1,115,-76.98,8157.85,948.3,-932.39,-6479.33,987.21,2182.68,-5.13,-131.32,-348.9,-7.74,7.67
1BJ1,58,-72.1,4456.14,917.17,-724.94,-15851.84,746.09,1665.41,-4.14,-99.78,-341.39,-2.27,8.07
1BJ1,58,-55.94,7084.14,811.63,-699.5,-3163.66,678.8,1609.66,-3.53,-94.62,-360.91,-0.63,8.72
1BJ1,66,-82.12,3288.45,1019.11,-1191.08,-4178.95,1234.37,1615.35,-7.6,-124.6,-336.72,6.41,8
1BJ1,103,-104.13,8423.5,1165.18,-1083.19,-4148.49,1072.91,1878.32,-6.75,-150.57,-336.94,3.71,6.82
1BJ1,43,-51.31,3070.07,733.57,-530.8,-4791.03,508.99,1459.63,0,-67.85,-357.36,-0.47,8.78
1BJ1,95,-88.29,5649.48,861.95,-1116.07,-6003.71,1114.65,1546.09,-11.65,-138.7,-354.63,-2.52,6.32
1BJ1,29,-50.41,1098.78,810.89,-542.79,-3265.94,550.55,1547.49,-2.16,-64.85,-349.2,-6.41,6.64
1BJ1,89,-84.25,5141.89,1055.87,-1252.71,-5376.98,1259.23,2683.99,-8.63,-131.48,-336.01,-0.6,8.38
1BJ1,67,-78.25,4036.95,917.25,-848.15,-3795.52,851.46,1681.86,-6.44,-100.62,-338.64,-3.02,6.9
1BJ1,100,-106.85,4481.25,1081.12,-1353.95,-14230.38,1378.54,2373.69,-8.18,-156.65,-350.05,1.99,8.77
1BJ1,87,-77.42,5561.86,932.55,-1350.21,-3501.18,1322.08,1903.39,-7.11,-166.61,-338.83,-4.47,8.92
1BJ1,60,-68.83,3609.22,980.35,-822.17,-14692.93,813.94,1816.29,-7.22,-94.93,-337.15,-1.63,6.86
1BJ1,79,-77.61,4751.74,1035.39,-746.5,-3801.57,802,1741.86,-5.14,-118.3,-349.22,-3.65,8.41
1BJ1,69,-70.47,2718.5,838.51,-865.49,-4236.32,887.57,1615.57,-4.81,-101.85,-347.61,-4.36,8.49
1BJ1,82,-78.8,4458.57,938.09,-1059.28,-3384.71,1066.18,1515.1,-5.37,-123.62,-346.61,9.6,4.25
1BJ1,109,-108.23,7471.68,894.01,-1216.22,-3381.5,1195.74,1668.02,-8.53,-164.71,-368.47,-14.14,8.99
1BJ1,115,-109.12,5648.96,1076.67,-1425.5,-13501.6,1430.03,2308.38,-9.03,-165.72,-345.77,2.86,8.62
1BJ1,31,-60.59,2290.45,902.6,-861.01,-6136.28,880.14,1603.6,-6.63,-83.55,-343.12,5.52,4.54
1BJ1,50,-61.02,2866.82,814.26,-878.3,-2896.74,883.75,1456.27,-3.98,-88.44,-354.03,-1.44,3.66
1BJ1,91,-83.81,4300.34,814.08,-1258,-2943.05,1217.62,1830.63,-8.38,-132.23,-344.97,2.93,5.31
1BJ1,55,-65.01,4959.04,738.88,-895.52,-3506.16,886.33,1594.8,-3.45,-110.91,-342.53,-5.51,8.6
1BJ1,90,-75.49,5510.45,910.82,-1061.04,-5469.49,1132.36,1833.58,-8.6,-119.82,-346.23,-4.56,5.43
1BJ1,89,-81.73,7494.82,897.17,-830.8,-14095.89,864.96,1667,-4.05,-114.86,-355.97,-5.15,8.02
1BJ1,65,-65.87,4771.43,754.67,-548.55,-3709.21,518.26,1574.08,-0.41,-89.23,-349.85,-4.5,5.08
1BJ1,44,-56.61,2853.2,807.54,-813.83,-2877.91,825.67,1555.57,-6.81,-80.28,-352.15,1.73,5.1
1BJ1,71,-56.28,5095.36,798.04,-589.05,-3174.69,565.43,1696.84,-2.37,-80.07,-346.71,-10.48,7.09
1BJ1,88,-97.88,7012.77,1056.98,-1123.57,-3475.3,1144.16,2159.04,-7.4,-147.07,-338.98,-0.2,8.95
1BJ1,118,-85.58,8440.92,1114.9,-1233.56,-3456.47,1269.29,1974.63,-6.04,-138.62,-346.11,-1.88,7.16
1BJ1,121,-113.51,9647.55,935.52,-1150.23,-5602.66,1151.37,1704.39,-9.72,-156.24,-361.5,-8.15,7.91
1BJ1,103,-77.69,11487.58,1041.52,-946.52,-6768.97,968.12,1916.31,-4.54,-140.19,-343.27,-4.22,5.69
1BJ1,90,-76.06,6532.51,743.14,-810.18,-3200.04,868.8,1441.59,-5.44,-108.03,-354.11,-5.1,5.99
1BJ1,47,-41.16,1950.48,683.81,-483.31,-5226.81,464.25,1345.45,-1.64,-54.68,-355.59,-7.06,8.99
1BJ1,88,-86.56,6439.06,1248.07,-978,-3931.81,1045.91,1931.47,-3.96,-126.34,-341.47,1.17,8.34
1BJ1,115,-93.55,7616.98,1052.42,-1173.82,-5341.25,1210.46,2131.32,-3.64,-154.6,-351.73,-7.52,6.63
1BJ1,122,-95.03,7973.38,889.34,-1092.34,-6943.3,1060.49,1687.22,-8.69,-165.61,-369.89,-10.29,8.44
1BJ1,47,-68.62,3213.95,851.73,-862.35,-5218.77,874.11,2196.44,-4.52,-96.39,-341.55,-9,8.04
1BJ1,109,-75.74,8889.83,741.21,-915.32,-4691.14,902.82,1454.84,-5.25,-117.11,-357.83,-3.37,6.22
1BJ1,36,-39.02,1980.85,766.53,-360.21,-6704.2,356.56,1528.41,-1.43,-55.73,-349.36,-1.22,8.18
1BJ1,60,-69.75,2040.96,987.75,-974.02,-3755.72,961.41,2122.81,-1.54,-97,-348.49,-3.54,8.28
1BJ1,80,-58.9,6741.61,1055.82,-659.49,-4414.99,636.64,2721.31,-2.83,-103.1,-341.96,-7.55,8.14
1BJ1,48,-57.74,1666.28,876.59,-747.83,-3345.58,750.72,1938.67,-1.75,-80.89,-334.17,-0.8,5.35
1BJ1,53,-51.04,2942.17,753.34,-408.89,-5454.16,396.4,1548.34,-1.4,-62.36,-357.75,-3.02,3.5
1BJ1,53,-69.19,2617.33,1088.73,-687.64,-6823.32,660.62,1964.1,-4.72,-89.61,-341.82,-2.07,8.99
1BJ1,75,-69.54,5874.99,701.67,-871.98,-5016.33,876.6,1363.47,-7.64,-304.63,-359.6,-3.04,5.5
1BJ1,68,-63.57,4500.78,790.75,-754.4,-3213.72,819.24,1720.27,-5.18,-98.51,-352.88,-10.22,4.33
1BJ1,36,-56.09,1518.61,845.07,-771.93,-9077.06,775.04,1920.13,-2.46,-73.85,-343.59,-1.21,5.46
1BJ1,58,-69.42,3361.31,750.47,-930.74,-4440.28,936.54,1469.03,-6.55,-98.07,-360.85,-4.31,4.87
1BJ1,79,-76.2,5771.13,964.34,-911.09,-13135.5,882.99,1849.6,-4.04,-119.29,-337.79,-4.12,6.44
1BJ1,91,-89.33,8691.31,823.4,-1092.42,-3344.74,1070.12,1620.57,-4.19,-148.64,-357.03,-2.06,3.46
1BJ1,71,-84.61,4883.22,968.39,-1275.02,-5589.31,1270.63,1955.68,-8.57,-153.23,-345.35,-9.47,8.98
1BJ1,75,-65.03,6410.67,1012.04,-540.3,-5102.14,566.08,2028.31,-4.03,-91.77,-354.48,-7.58,8.88
1BJ1,69,-72.66,3603.58,886.23,-651.87,-8954.94,672.61,1645.82,-4.81,-100.53,-347.57,-12.08,5.93
1BJ1,107,-89.54,9808.31,1024.07,-881.14,-4925.09,927.04,1963.67,-6.67,-135.82,-361.54,-13.08,7.66
1BJ1,100,-83.98,4050.31,882.39,-987.05,-6806.45,975.29,1671.38,-7.31,-124.58,-365.76,-7.94,8.92
1BJ1,82,-69.88,4717.87,789.91,-1055.9,-8446.86,1040.13,1582.58,-5.75,-109.03,-352.4,0.72,7.88
1BJ1,35,-55.73,1440.63,886.61,-734.39,-2888.63,783.66,1662.9,-6.17,-71.19,-346.18,1.5,5.93
1BJ1,110,-94.47,6895.88,946.1,-1209.79,-9841.21,1157.38,2171.16,-9.56,-154.05,-347.71,-4.64,8.97
1BJ1,101,-103.63,5493.67,951.47,-1057,-18224.8,1060.23,1724.41,-5.47,-142.87,-350.48,-5.59,8.4
1BJ1,102,-82.02,10082.18,825.13,-922.57,-5925.79,921.79,1543.77,-4.39,-164.24,-353.44,-5.05,2.56
1BJ1,133,-91.37,10191.69,1114.04,-1376.74,-3407.43,1401.78,1872.14,-5.93,-150.54,-349.29,-8.22,6.9
1BJ1,139,-106.62,11189.59,892.61,-1338.66,-5941.04,1338.99,1633.07,-6.36,-167.01,-355.16,4.29,3.39
1BJ1,92,-85.05,7146.81,952.02,-1053.35,-6313.89,1103.38,1577.32,-4.7,-138.27,-340.67,2.76,5.19
1BJ1,49,-50.08,1017.17,795.71,-814.21,-2674.54,834.09,1582.43,-4.11,-71.9,-344.6,7.09,6.62
1BJ1,50,-70.67,2314.82,1255.17,-837.85,-5415.44,867.35,2234.38,-10.32,-93.72,-349.58,2.1,8.78
1BJ1,137,-119.69,12261.51,1176.92,-1649.74,-6847.65,1645.14,2939.18,-9.61,-198.95,-336.28,-1.47,7.72
1BJ1,59,-63.12,4019.43,875.72,-899.74,-6295.38,834.37,1929.05,-4.84,-91.8,-339.88,0.14,6.5
1BJ1,48,-65.92,2625.46,1030.4,-897.89,-9903.64,923.83,1747.17,-5.37,-98.11,-339.1,3.84,6.17
1BJ1,47,-57.25,3428.39,813.39,-647.67,-3172.25,637.66,1549.55,-5.83,-81.54,-353.57,-2.61,8.5
1BJ1,80,-66.22,4341.88,902.45,-870.44,-3323.05,840.54,1565.56,-6.2,-98.1,-352.52,2.2,8.13
1BJ1,139,-112.27,12384.2,1138.04,-1484.57,-10485.32,1552.55,2075.89,-8.33,-226.85,-346.79,-6.14,7.04
1BJ1,57,-80.62,5107.2,952.33,-811.92,-5919.91,778.9,2061.18,-3.45,-107.17,-345.2,-3.46,7.39
1BJ1,198,-142.69,14462.81,985.84,-1787.74,-3555.55,1810.37,1864.34,-15.7,-224.51,-362.61,-13.54,8.7
1BJ1,93,-77.26,8766.99,882.91,-953.92,-3250.28,931.87,1880.21,-3.53,-118.64,-359.44,-8.76,5.22
1BJ1,58,-66.9,2639.59,845.04,-847.3,-6333.13,816.3,1563.46,-6.17,-91,-355.95,-5.74,6.89
1BJ1,104,-109.22,6017.61,954.61,-1352.21,-4468.7,1344.63,2100.13,-7.74,-158.35,-330.55,-7.81,6.64
1BJ1,52,-63.34,3122.8,863.27,-860.63,-3378.09,824.12,1990,-4.87,-93.56,-328.81,-1.15,5.66
1BJ1,81,-76.11,8177.22,815.37,-816.02,-5982.12,790,1543.3,-2.95,-116.83,-349.41,0.24,3.22
1BJ1,43,-46.84,1431.36,813.81,-486.1,-4716.78,507.27,1659.52,-2.38,-55.58,-355.61,-4.51,8.14
1BJ1,107,-85.6,5899.28,916.09,-1120,-7082.52,1132.83,1812.76,-3.62,-132.61,-350.48,-10.53,4.06
1BJ1,75,-71.7,5459.61,834.47,-711.81,-3469.83,692.06,1587.42,-4.34,-101.74,-344.92,-8.33,5.61
1BJ1,96,-86.69,7056.65,924.31,-921.53,-3352.78,889.38,1845.59,-5.52,-126.76,-345.25,-7.08,5.6
1BJ1,81,-68.31,5759.52,810.85,-717.08,-6016,715.2,1507.9,-1.66,-134.83,-349.1,-0.94,3.45
1BJ1,38,-64.99,864.11,878.21,-1013.31,-6170.07,973.97,1640.8,-7.11,-93.38,-348.87,4.73,3.09
1BJ1,119,-95.2,10383.43,1028.16,-1122.23,-6909.69,1116.34,2390.93,-7.98,-167.37,-347.33,-7.03,7.58
1BJ1,76,-73.27,5813.8,991.12,-940.94,-3723.6,944.71,2272.17,-4.32,-122.47,-344.21,-9.08,8.4
1BJ1,84,-83.54,7882.9,1126.58,-931.75,-3953.79,946.08,1955.77,-7.65,-169.84,-332.17,3.11,7.49
1BJ1,65,-65.5,5417.94,704.11,-765.73,-4148.23,763.08,1419.47,-2.02,-98.1,-356.75,-1.75,6.62
1BJ1,164,-105.25,12206.48,1101.62,-1432.9,-3373.49,1477.56,1784.92,-5.57,-228.03,-351.85,-1.71,6.73
1BJ1,63,-54.98,5331.17,791.92,-562.03,-3301.94,575.93,1487.89,-0.53,-102.09,-351.01,-4,7.28
1BJ1,59,-72.55,3057.16,1060.18,-1048.47,-4017.04,1035.62,2563.39,-4.21,-112.4,-342.17,-6.23,8.25
1BJ1,47,-53.45,3145.27,917.18,-629.89,-3299.01,627.77,1567.26,-3.64,-83.09,-333.94,4.29,6.92
1BJ1,49,-64.23,2622.3,944.69,-937.96,-5918.8,942.22,2091.64,-4.71,-92.04,-335.49,-1.52,8.41
1BJ1,13,-29.09,192.61,696.61,-257.71,-3308.81,225.2,1398.8,-1.69,-32,-345.48,-0.22,8.86
1BJ1,83,-84.76,5043.29,895.31,-1159.56,-5613.88,1159.43,1923.95,-6.87,-118.27,-343.47,-4,8.82
1BJ1,109,-83.75,8789.11,857.51,-1105.34,-5786.14,1088.88,1565.81,-8.57,-164.57,-352.22,2.78,2.96
1BJ1,59,-70.9,3222.9,897.8,-819.5,-7286.45,788.13,2015.54,-4.96,-103.48,-337.12,-5.42,8.8
1BJ1,72,-69.53,4743.7,1197.15,-988.1,-6023.96,962.42,2350.01,-8.33,-109.29,-346.05,-3.5,8.72
1BJ1,77,-75.35,4449.33,952.61,-880.61,-9540.05,864.92,2191.45,-4.49,-116.39,-342.9,-1.5,8.64
1BJ1,183,-158.53,12217.57,1214.06,-1826.92,-4715.86,1879.26,2200.91,-14.15,-229.47,-362.01,-4.65,8.29
1BJ1,55,-65.81,4339.52,856.27,-579.3,-16558.75,601.87,1634,-3.12,-86.52,-350.94,-2.03,8.39
1BJ1,78,-58.2,6146.06,942.4,-1015.99,-9842.46,1020.79,2015.07,-2.36,-102.28,-341.64,-1.36,8.76
1BJ1,64,-63.73,2745.92,973.49,-774.25,-5523.6,775.8,2180.89,-2.92,-98.8,-338.72,-3.94,8.07
1BJ1,37,-51.24,2076.79,905.19,-572.64,-5816.3,564.15,1925.95,-0.6,-63.47,-341.49,-3.11,5.07
1BJ1,36,-38.22,1841.14,1005.95,-473.32,-5925.04,511.82,1905.89,-0.61,-56.85,-336.09,-2.86,8.23
1BJ1,55,-68.09,2060.04,787.71,-606.89,-6295.85,594.75,1808.66,-4.14,-76.55,-353.17,-3.67,5.05
1BJ1,39,-52.77,1608.03,870.4,-452.07,-6855.67,408.29,2282.1,-3.49,-65.9,-345.02,-0.35,7.39
1BJ1,79,-81.17,3596.91,929.79,-1094.05,-3930.66,1117.11,1589.13,-11.13,-117.69,-338.65,2.57,6.78
1BJ1,89,-88.37,6081.69,880.54,-1024.38,-6182.81,1008.91,1857.81,-2.52,-125.47,-350.16,-4.8,6.71
1BJ1,87,-84.35,6400.64,874.46,-989.03,-3173.37,995.38,1629.2,-4.34,-123.94,-355.17,2.35,3.83
1BJ1,67,-65.15,6066.81,774.2,-787.15,-5399.65,762.38,1496.61,-3.2,-112.6,-345.06,4.92,4.59
1BJ1,79,-76.58,4457.8,921.09,-956.98,-5186.37,988.77,2421.04,-7.42,-111.32,-349.64,-8.25,7.97
1BJ1,103,-77.79,5797.42,1082.57,-1189.67,-3389.83,1153.16,1968.85,-4.53,-135.89,-345.92,-3.11,7.33
1BJ1,64,-50.07,5063.24,985.72,-651.89,-3297.89,667.56,1724.15,-5.28,-92.38,-341.47,-0.32,8.9
1BJ1,96,-75.16,7561.91,960.27,-954.58,-5457.12,984.11,1888.98,-2.51,-120.45,-345.77,-0.61,7.26
1BJ1,110,-102,9871.93,936.35,-1332.01,-3823.55,1327.25,1917.63,-6.17,-166.83,-337.91,-1.48,7.06
1BJ1,47,-43.93,1419.49,714.07,-492.46,-11232.23,509.42,1474.89,0,-61.12,-349.99,-9.22,7.32
1BJ1,102,-82.78,8716.87,986.86,-1196.25,-3303.12,1196.9,1683.27,-5.42,-170.1,-354.48,0.04,5.81
1BJ1,98,-78.04,6474.91,1027.08,-890.95,-5541.37,923.33,2570.59,-5.57,-119.48,-349.21,-12.23,8.66
1BJ1,48,-53.6,5280.68,860.64,-787.31,-3473.44,769.14,1695.58,-6.1,-85.3,-343.73,-3.43,8.69
1BJ1,63,-67.34,4690.75,865.63,-788.89,-7045.89,764.91,1646.25,-1.41,-89.83,-353.6,-1.54,7.99
1BJ1,122,-96.09,8934.23,928.69,-1105.14,-3562.81,1118.47,1721.14,-5.55,-166.25,-358.01,-16.08,8.08
1BJ1,79,-64.6,5359.25,1121.21,-608.35,-3953.91,602.47,1861.67,-4.17,-94.47,-339.18,-0.72,8.87
1BJ1,108,-74.73,7601.65,963.77,-1214.15,-3785.37,1180.26,1768.74,-5.36,-133.99,-345.84,1.9,8.42
1BJ1,69,-76.62,3295.2,1089.42,-939.8,-5503.95,942.19,2858.26,-7.12,-112.68,-349.59,-6.18,8.08
1BJ1,57,-76.76,2640.56,1192.62,-724.8,-7370.33,736.21,2134.02,-3.42,-98.01,-331.73,-3.08,7.64
1BJ1,94,-75.83,5213.41,725.18,-1065.84,-2999.82,1023.68,1457.83,-7.96,-120.51,-355.88,2.6,8.09
1BJ1,49,-65.12,1742.78,1097.68,-736.47,-4339.14,766.94,1660.46,-5.57,-86.34,-348.26,1.21,7.46
1BJ1,108,-93.8,5728.14,915.03,-1253.42,-6046.21,1237.64,1649.62,-6.22,-144.87,-351.17,6.28,3.59
1BJ1,76,-61.08,5306.57,792.68,-575.06,-3847.27,592.64,1403.03,-2.43,-83.61,-351.75,-6.25,7.17
1BJ1,27,-51.84,999.33,823.86,-552.67,-3495.53,542.57,1662.36,-4.46,-65.96,-343.95,-4.3,7.93
1BJ1,43,-65.11,2452.92,1207.04,-799.22,-5860.09,823.38,2319.17,-6.73,-85.6,-345.63,0.73,8.75
1BJ1,33,-48.12,1723.43,788.88,-734.55,-2668.12,719.49,1556.72,-2.92,-70.11,-337.3,6.53,6.83
1BJ1,73,-70.29,4676.97,842.95,-903.2,-2897.57,911.24,1630.34,-11.62,-101.36,-358.66,-1.42,3.67
1BJ1,87,-71.85,6265.03,722.39,-818.51,-2840.83,823.96,1470.29,-3.48,-103.94,-359.83,-2.61,7.09
1BJ1,66,-59.01,2715.56,941.54,-739.8,-4225.8,770.02,2369.74,-2.91,-89.72,-329.63,-4.62,8.25
1BJ1,53,-69.43,4227.43,863.24,-580.02,-3811.94,541.96,1915.14,-3.67,-86.05,-338.17,1.75,7.21
1BJ1,65,-59.03,5935.41,1088.46,-870.36,-7913.14,856.39,2447.77,-2.85,-107.73,-326.7,-1.48,8.2
1BJ1,51,-59.32,4008.07,848.95,-810.37,-5035.1,807.17,1815.93,-3.99,-97.41,-346.48,5.17,8.27
1BJ1,74,-66.71,3559.47,800.04,-723.8,-8363.27,740.16,1513.8,-5.61,-85,-353.77,-6.95,8.22
1BJ1,89,-70.8,4543.41,759.77,-709.27,-3504.49,703.64,1532.04,-1.75,-96.9,-351.89,-3.22,4.56
1BJ1,67,-58.35,4325.16,775.28,-684.95,-3142.55,685.09,1715.57,-5.37,-85.79,-350.08,-8.77,4.41
1BJ1,85,-74.49,4433.02,897.1,-1050.48,-3022.46,1049.79,1602.79,-2.5,-112.97,-351.11,-4.7,4.19
1BJ1,31,-51.13,348.23,698.54,-716.57,-4928.15,750.38,1400.69,-6.42,-65.54,-361.09,-1.81,3.95
1BJ1,65,-73.89,3030.89,1187.32,-1064.8,-3700.89,1010.5,2190.98,-6.78,-107.38,-343.41,1.81,8.12
1BJ1,48,-66.87,2403.24,896.32,-602.53,-3341.34,611.74,1783.14,-2.58,-82.06,-344.21,-5.42,6.01
1BJ1,74,-61.81,3891.74,845.76,-672.47,-3170.51,675.46,1562.49,-2.19,-93.81,-346.71,-3.97,7.12
1BJ1,72,-72.31,2863.27,918.76,-713.42,-6955.12,690.5,1898.29,-1.02,-95.34,-349.05,-8.45,8.63
1BJ1,64,-82.03,5329.65,1009.82,-828.78,-7017.67,884.27,1740.57,-3.79,-117.35,-333.44,0.98,6.46
1BJ1,59,-66.15,3819.05,756.76,-702.77,-3844.5,688.8,1466.56,-2.92,-100.39,-351.44,-3.76,6.26
1BJ1,144,-97.7,11744.33,987.24,-1382.76,-4157.11,1350.84,2155.33,-6.34,-164.06,-337.81,-12.32,6.76
1BJ1,43,-42.27,2236.8,729.78,-500.55,-3416.76,500.61,1319.85,-3.12,-65.34,-350.49,-2.46,7.89
1BJ1,48,-43,1626.94,852.86,-572.11,-3434.07,603.61,1797.95,-1.5,-61.5,-341.37,1.42,6.31
1BJ1,128,-94.44,11866.37,978.8,-1234.12,-4132.66,1308.37,2026.12,-11.43,-163.88,-353.22,-16.29,7.87
1BJ1,169,-134.52,15018.66,1205.02,-1337.25,-4734.83,1348.02,2120.87,-12.2,-220.38,-352.94,-14.56,8.39
1BJ1,60,-52.09,5307.64,793.79,-505.55,-3196.24,509.57,1512.16,-2.45,-86.14,-347.89,-8.72,5.64
1BJ1,37,-51.5,1861.79,750.14,-518.42,-3185.96,509.55,1366.74,-6.41,-61.75,-352.81,-3.31,8.34
1BJ1,72,-62.01,5625.47,806.36,-968.17,-2723.94,966.84,1566.66,-2.26,-108.63,-337.19,7.13,6.43
1BJ1,64,-72.38,2356.71,1108.5,-1048.28,-11033.91,1009.23,2113.27,-4.16,-113.28,-337.57,-1.71,7.02
